,From,To,Weight
603,Elke A. Rundensteiner,MaryAnn Van Valkenburg,1
604,Elke A. Rundensteiner,Zarni Phyo,1
605,Goutham Deva,Lane Harrison,1
606,Goutham Deva,Malika Nurbekova,1
607,Goutham Deva,MaryAnn Van Valkenburg,1
608,Goutham Deva,Zarni Phyo,1
609,Lane Harrison,Malika Nurbekova,1
610,Lane Harrison,MaryAnn Van Valkenburg,1
611,Lane Harrison,Zarni Phyo,1
612,Malika Nurbekova,MaryAnn Van Valkenburg,1
613,Malika Nurbekova,Zarni Phyo,1
614,MaryAnn Van Valkenburg,Zarni Phyo,1
615,Amritanshu Pandey,Bryan Hooi,1
616,Amritanshu Pandey,Christos Faloutsos,1
617,Amritanshu Pandey,Dhivya Eswaran,1
618,Amritanshu Pandey,Larry T. Pileggi,1
619,Amritanshu Pandey,Leman Akoglu,1
620,Amritanshu Pandey,Marko Jereminov,1
621,Bryan Hooi,Christos Faloutsos,1
622,Bryan Hooi,Dhivya Eswaran,1
623,Bryan Hooi,Larry T. Pileggi,1
624,Bryan Hooi,Leman Akoglu,1
625,Bryan Hooi,Marko Jereminov,1
626,Christos Faloutsos,Dhivya Eswaran,2
627,Christos Faloutsos,Larry T. Pileggi,1
628,Christos Faloutsos,Leman Akoglu,1
629,Christos Faloutsos,Marko Jereminov,1
630,Dhivya Eswaran,Larry T. Pileggi,1
631,Dhivya Eswaran,Leman Akoglu,1
632,Dhivya Eswaran,Marko Jereminov,1
633,Larry T. Pileggi,Leman Akoglu,1
634,Larry T. Pileggi,Marko Jereminov,1
635,Leman Akoglu,Marko Jereminov,1
636,Bin Yang 0002,Chenjuan Guo,2
637,Bin Yang 0002,Darius-Valer Micu,1
638,Bin Yang 0002,Gabriel-Marcel Muresan,1
639,Bin Yang 0002,Razvan-Gabriel Cirstea,1
640,Chenjuan Guo,Darius-Valer Micu,1
641,Chenjuan Guo,Gabriel-Marcel Muresan,1
642,Chenjuan Guo,Razvan-Gabriel Cirstea,1
643,Darius-Valer Micu,Gabriel-Marcel Muresan,1
644,Darius-Valer Micu,Razvan-Gabriel Cirstea,1
645,Gabriel-Marcel Muresan,Razvan-Gabriel Cirstea,1
646,Jianguo Lu,Ofer Shai,1
647,Jianguo Lu,Yi Zhang 0054,1
648,Ofer Shai,Yi Zhang 0054,1
649,Atsuyuki Morishima,Keishi Tajima,2
650,Atsuyuki Morishima,Ken Mizusawa,1
651,Atsuyuki Morishima,Masaki Matsubara,7
652,Atsuyuki Morishima,Toshiyuki Amagasa,2
653,Keishi Tajima,Ken Mizusawa,1
654,Keishi Tajima,Masaki Matsubara,2
655,Keishi Tajima,Toshiyuki Amagasa,2
656,Ken Mizusawa,Masaki Matsubara,1
657,Ken Mizusawa,Toshiyuki Amagasa,1
658,Masaki Matsubara,Toshiyuki Amagasa,2
659,Antoine Dedieu,Hossein Vahabi,1
660,Antoine Dedieu,Rahul Mazumder,1
661,Antoine Dedieu,Zhen Zhu,1
662,Hossein Vahabi,Rahul Mazumder,1
663,Hossein Vahabi,Zhen Zhu,1
664,Rahul Mazumder,Zhen Zhu,1
665,Michal Ruzicka,Petr Sojka,1
666,Michal Ruzicka,Vít Novotný,1
667,Petr Sojka,Vít Novotný,1
668,Julian J. McAuley,Wang-Cheng Kang,1
669,Mengting Wan,Wang-Cheng Kang,1
670,Haichao Yu,Hanghang Tong,1
671,Haichao Yu,Jian Kang,1
672,Haichao Yu,Nan Cao,1
673,Haichao Yu,Scott Freitas,1
674,Haichao Yu,Yinglong Xia,1
675,Hanghang Tong,Jian Kang,2
676,Hanghang Tong,Nan Cao,3
677,Hanghang Tong,Scott Freitas,2
678,Hanghang Tong,Yinglong Xia,3
679,Jian Kang,Nan Cao,2
680,Jian Kang,Scott Freitas,1
681,Jian Kang,Yinglong Xia,2
682,Nan Cao,Scott Freitas,2
683,Nan Cao,Yinglong Xia,3
684,Scott Freitas,Yinglong Xia,2
685,Di Niu,Jianming Yang,1
686,Di Niu,Yaochen Hu,1
687,Jianming Yang,Yaochen Hu,1
688,Anna Cinzia Squicciarini,David J. Miller 0001,1
689,Anna Cinzia Squicciarini,Haoti Zhong,1
690,David J. Miller 0001,Haoti Zhong,1
691,Bo-Wen Zhang,Fan Fang,1
692,Bo-Wen Zhang,Fang Zhou,1
693,Bo-Wen Zhang,Hai-Xia Man,1
694,Bo-Wen Zhang,Xu-Cheng Yin,1
695,Fan Fang,Fang Zhou,1
696,Fan Fang,Hai-Xia Man,1
697,Fan Fang,Xu-Cheng Yin,1
698,Fang Zhou,Hai-Xia Man,1
699,Fang Zhou,Xu-Cheng Yin,1
700,Hai-Xia Man,Xu-Cheng Yin,1
701,Debasis Ganguly,Dwaipayan Roy,1
702,Debasis Ganguly,Mandar Mitra,1
703,Debasis Ganguly,Srikanta Bedathur,1
704,Debasis Ganguly,Sumit Bhatia,1
705,Dwaipayan Roy,Mandar Mitra,1
706,Dwaipayan Roy,Srikanta Bedathur,1
707,Dwaipayan Roy,Sumit Bhatia,1
708,Mandar Mitra,Srikanta Bedathur,1
709,Mandar Mitra,Sumit Bhatia,1
710,Srikanta Bedathur,Sumit Bhatia,1
711,Apostolos N. Papadopoulos,Eleftherios Tiakas,1
712,Apostolos N. Papadopoulos,Theodoros Tzouramanis,1
713,Apostolos N. Papadopoulos,Yannis Manolopoulos,1
714,Eleftherios Tiakas,Theodoros Tzouramanis,1
715,Eleftherios Tiakas,Yannis Manolopoulos,1
716,Theodoros Tzouramanis,Yannis Manolopoulos,1
717,Aleksandr Khvorov,Igor Kuralenok,1
718,Aleksandr Khvorov,Julian Serdyuk,1
719,Aleksandr Khvorov,Natalia Starikova,1
720,Igor Kuralenok,Julian Serdyuk,1
721,Igor Kuralenok,Natalia Starikova,1
722,Julian Serdyuk,Natalia Starikova,1
723,Bogdan Cautis,Irena Holubová,1
724,Bogdan Cautis,Jiaheng Lu,1
725,Irena Holubová,Jiaheng Lu,1
726,Cindy X. Chen,Tingjian Ge,1
727,Cindy X. Chen,Yan Li,1
728,Tingjian Ge,Yan Li,1
729,Mohammad Hammoud,Omar Khattab,1
730,Mohammad Hammoud,Omar Shekfeh,1
731,Omar Khattab,Omar Shekfeh,1
732,Gao Cong,Jin Yao Chin,1
733,Gao Cong,Kaiqi Zhao 0001,2
734,Gao Cong,Shafiq R. Joty,1
735,Jin Yao Chin,Kaiqi Zhao 0001,1
736,Jin Yao Chin,Shafiq R. Joty,1
737,Kaiqi Zhao 0001,Shafiq R. Joty,1
738,Jun Huan,Xiaoli Li 0013,1
739,Changchun Li,Chenliang Li,1
740,Changchun Li,Jihong Ouyang,1
741,Changchun Li,Jinjin Chi,1
742,Changchun Li,Ximing Li,1
743,Chenliang Li,Jihong Ouyang,1
744,Chenliang Li,Jinjin Chi,1
745,Chenliang Li,Ximing Li,1
746,Jihong Ouyang,Jinjin Chi,1
747,Jihong Ouyang,Ximing Li,1
748,Jinjin Chi,Ximing Li,1
749,Ben Carterette,Praveen Chandar,1
750,Alain Barrat,Ciro Cattuto,1
751,Alain Barrat,Edoardo Galimberti,1
752,Alain Barrat,Francesco Bonchi,1
753,Alain Barrat,Francesco Gullo,1
754,Ciro Cattuto,Edoardo Galimberti,1
755,Ciro Cattuto,Francesco Bonchi,1
756,Ciro Cattuto,Francesco Gullo,1
757,Edoardo Galimberti,Francesco Bonchi,1
758,Edoardo Galimberti,Francesco Gullo,1
759,Francesco Bonchi,Francesco Gullo,2
760,Akiomi Nishida,Makoto P. Kato,1
761,Akiomi Nishida,Sumio Fujita,1
762,Akiomi Nishida,Takehiro Yamamoto,1
763,Akiomi Nishida,Tomohiro Manabe,1
764,Makoto P. Kato,Sumio Fujita,1
765,Makoto P. Kato,Takehiro Yamamoto,1
766,Makoto P. Kato,Tomohiro Manabe,1
767,Sumio Fujita,Takehiro Yamamoto,2
768,Sumio Fujita,Tomohiro Manabe,1
769,Takehiro Yamamoto,Tomohiro Manabe,1
770,Ruifang Liu,Xuming Lin,1
771,Ruifang Liu,Yiwei Li,1
772,Xuming Lin,Yiwei Li,1
773,Chao Huang 0001,Junbo Zhang,1
774,Chao Huang 0001,Nitesh V. Chawla,3
775,Chao Huang 0001,Yu Zheng,1
776,Junbo Zhang,Nitesh V. Chawla,1
777,Junbo Zhang,Yu Zheng,1
778,Nitesh V. Chawla,Yu Zheng,1
779,Xuanjing Huang,Yingmei Chen,1
780,Xuanjing Huang,Zhongyu Wei,1
781,Yingmei Chen,Zhongyu Wei,1
782,Christoph Meinel,Nuhad Shaabani,1
783,Alexander Kotov,Fedor Nikolaev,1
784,Alexander Kotov,Saeid Balaneshinkordan,1
785,Fedor Nikolaev,Saeid Balaneshinkordan,1
786,Manjira Sinha,Sachin Kumar 0009,1
787,Manjira Sinha,Sandya Mannarswamy,1
788,Manjira Sinha,Shreshtha Mundra,1
789,Sachin Kumar 0009,Sandya Mannarswamy,1
790,Sachin Kumar 0009,Shreshtha Mundra,1
791,Sandya Mannarswamy,Shreshtha Mundra,1
792,Hao Li 0025,Ji-yao An,1
793,Hao Li 0025,Kenli Li 0001,1
794,Hao Li 0025,Keqin Li 0001,1
795,Ji-yao An,Kenli Li 0001,1
796,Ji-yao An,Keqin Li 0001,1
797,Kenli Li 0001,Keqin Li 0001,1
798,Bo Song,Congfu Xu,1
799,Bo Song,Xin Yang,1
800,Bo Song,Yi Cao,1
801,Congfu Xu,Xin Yang,1
802,Congfu Xu,Yi Cao,1
803,Xin Yang,Yi Cao,1
804,Bakhtiyar Syed,Balaji Vasan Srinivasan,1
805,Bakhtiyar Syed,Nishant Prabhu,1
806,Bakhtiyar Syed,Raghuram Vadapalli,1
807,Bakhtiyar Syed,Vasudeva Varma,1
808,Balaji Vasan Srinivasan,Nishant Prabhu,1
809,Balaji Vasan Srinivasan,Raghuram Vadapalli,1
810,Balaji Vasan Srinivasan,Vasudeva Varma,1
811,Nishant Prabhu,Raghuram Vadapalli,1
812,Nishant Prabhu,Vasudeva Varma,1
813,Raghuram Vadapalli,Vasudeva Varma,1
814,Jian-Yun Nie,Jun Ma 0001,1
815,Jian-Yun Nie,Lei Mei,1
816,Jian-Yun Nie,Liqiang Nie,1
817,Jian-Yun Nie,Pengjie Ren,1
818,Jian-Yun Nie,Zhumin Chen,1
819,Jun Ma 0001,Lei Mei,1
820,Jun Ma 0001,Liqiang Nie,1
821,Jun Ma 0001,Pengjie Ren,1
822,Jun Ma 0001,Zhumin Chen,1
823,Lei Mei,Liqiang Nie,1
824,Lei Mei,Pengjie Ren,1
825,Lei Mei,Zhumin Chen,1
826,Liqiang Nie,Pengjie Ren,1
827,Liqiang Nie,Zhumin Chen,1
828,Pengjie Ren,Zhumin Chen,1
829,Christophe Van Gysel,Evangelos Kanoulas,2
830,Christophe Van Gysel,Maarten de Rijke,1
831,Evangelos Kanoulas,Maarten de Rijke,1
832,Ben Kao,Pengcheng Yin,1
833,Ben Kao,Tien-Hsuan Wu,1
834,Ben Kao,Zhiyong Wu,1
835,Pengcheng Yin,Tien-Hsuan Wu,1
836,Pengcheng Yin,Zhiyong Wu,1
837,Tien-Hsuan Wu,Zhiyong Wu,1
838,Amir Khatibi,Christian Gomes,1
839,Amir Khatibi,Felipe Viegas,1
840,Amir Khatibi,Fernando Mourão,1
841,Amir Khatibi,Leonardo C. da Rocha,1
842,Amir Khatibi,Marcos André Gonçalves,2
843,Amir Khatibi,Sérgio D. Canuto,1
844,Amir Khatibi,Thiago Salles,1
845,Amir Khatibi,Washington Luiz,1
846,Christian Gomes,Felipe Viegas,1
847,Christian Gomes,Fernando Mourão,1
848,Christian Gomes,Leonardo C. da Rocha,1
849,Christian Gomes,Marcos André Gonçalves,1
850,Christian Gomes,Sérgio D. Canuto,1
851,Christian Gomes,Thiago Salles,1
852,Christian Gomes,Washington Luiz,1
853,Felipe Viegas,Fernando Mourão,2
854,Felipe Viegas,Leonardo C. da Rocha,2
855,Felipe Viegas,Marcos André Gonçalves,2
856,Felipe Viegas,Sérgio D. Canuto,1
857,Felipe Viegas,Thiago Salles,2
858,Felipe Viegas,Washington Luiz,2
859,Fernando Mourão,Leonardo C. da Rocha,2
860,Fernando Mourão,Marcos André Gonçalves,2
861,Fernando Mourão,Sérgio D. Canuto,1
862,Fernando Mourão,Thiago Salles,2
863,Fernando Mourão,Washington Luiz,2
864,Leonardo C. da Rocha,Marcos André Gonçalves,2
865,Leonardo C. da Rocha,Sérgio D. Canuto,1
866,Leonardo C. da Rocha,Thiago Salles,2
867,Leonardo C. da Rocha,Washington Luiz,2
868,Marcos André Gonçalves,Sérgio D. Canuto,1
869,Marcos André Gonçalves,Thiago Salles,2
870,Marcos André Gonçalves,Washington Luiz,2
871,Sérgio D. Canuto,Thiago Salles,1
872,Sérgio D. Canuto,Washington Luiz,1
873,Thiago Salles,Washington Luiz,2
874,Chaochao Chen 0001,Jun Zhou 0011,2
875,Chaochao Chen 0001,Le Song,1
876,Chaochao Chen 0001,Xiaolong Li 0005,2
877,Chaochao Chen 0001,Xinxing Yang,1
878,Chaochao Chen 0001,Ziqi Liu,2
879,Jun Zhou 0011,Le Song,1
880,Jun Zhou 0011,Xiaolong Li 0005,3
881,Jun Zhou 0011,Xinxing Yang,1
882,Jun Zhou 0011,Ziqi Liu,2
883,Le Song,Xiaolong Li 0005,1
884,Le Song,Xinxing Yang,1
885,Le Song,Ziqi Liu,1
886,Xiaolong Li 0005,Xinxing Yang,1
887,Xiaolong Li 0005,Ziqi Liu,2
888,Xinxing Yang,Ziqi Liu,1
889,Ji-Rong Wen,Jian-Yun Nie,1
890,Ji-Rong Wen,Songwei Ge,1
891,Ji-Rong Wen,Zhengbao Jiang,1
892,Ji-Rong Wen,Zhicheng Dou,1
893,Jian-Yun Nie,Songwei Ge,1
894,Jian-Yun Nie,Zhengbao Jiang,1
895,Jian-Yun Nie,Zhicheng Dou,1
896,Songwei Ge,Zhengbao Jiang,1
897,Songwei Ge,Zhicheng Dou,1
898,Zhengbao Jiang,Zhicheng Dou,1
899,Binbin Hu,Chuan Shi,2
900,Binbin Hu,Tianchi Yang,1
901,Binbin Hu,Wayne Xin Zhao,2
902,Chuan Shi,Tianchi Yang,1
903,Chuan Shi,Wayne Xin Zhao,2
904,Tianchi Yang,Wayne Xin Zhao,1
905,Dongwon Lee 0001,Kyumin Lee,1
906,Dongwon Lee 0001,Thanh Tran 0005,1
907,Dongwon Lee 0001,Yiming Liao,1
908,Kyumin Lee,Thanh Tran 0005,1
909,Kyumin Lee,Yiming Liao,1
910,Thanh Tran 0005,Yiming Liao,1
911,James Caverlee,Xia Hu,1
912,James Caverlee,Ziwei Zhu,1
913,Xia Hu,Ziwei Zhu,1
914,Khoi Duy Vo,Tuan-Anh Hoang,1
915,Khoi Duy Vo,Wolfgang Nejdl,1
916,Tuan-Anh Hoang,Wolfgang Nejdl,1
917,Mohammadreza Esfandiari,Senjuti Basu Roy,1
918,Mohammadreza Esfandiari,Sihem Amer-Yahia,1
919,Senjuti Basu Roy,Sihem Amer-Yahia,1
920,Agma J. M. Traina,Klemens Böhm,1
921,Agma J. M. Traina,Mirela T. Cazzolato,1
922,Klemens Böhm,Mirela T. Cazzolato,1
923,Baoxu Shi,Chao Huang 0001,1
924,Baoxu Shi,Louis Faust,1
925,Baoxu Shi,Nitesh V. Chawla,1
926,Baoxu Shi,Xian Wu,1
927,Baoxu Shi,Yuxiao Dong,1
928,Chao Huang 0001,Louis Faust,1
929,Chao Huang 0001,Xian Wu,1
930,Chao Huang 0001,Yuxiao Dong,1
931,Louis Faust,Nitesh V. Chawla,1
932,Louis Faust,Xian Wu,1
933,Louis Faust,Yuxiao Dong,1
934,Nitesh V. Chawla,Xian Wu,1
935,Nitesh V. Chawla,Yuxiao Dong,1
936,Xian Wu,Yuxiao Dong,1
937,Alexander Zenner,Dennis Kipping,1
938,Alexander Zenner,Hendrik Schmidt,1
939,Alexander Zenner,Jakob Edding,1
940,Alexander Zenner,Jonas Hering,1
941,Alexander Zenner,Moritz Hartmann,1
942,Alexander Zenner,Nico Scordialo,1
943,Alexander Zenner,Ralf Krestel,1
944,Alexander Zenner,Tim Repke,1
945,Dennis Kipping,Hendrik Schmidt,1
946,Dennis Kipping,Jakob Edding,1
947,Dennis Kipping,Jonas Hering,1
948,Dennis Kipping,Moritz Hartmann,1
949,Dennis Kipping,Nico Scordialo,1
950,Dennis Kipping,Ralf Krestel,1
951,Dennis Kipping,Tim Repke,1
952,Hendrik Schmidt,Jakob Edding,1
953,Hendrik Schmidt,Jonas Hering,1
954,Hendrik Schmidt,Moritz Hartmann,1
955,Hendrik Schmidt,Nico Scordialo,1
956,Hendrik Schmidt,Ralf Krestel,1
957,Hendrik Schmidt,Tim Repke,1
958,Jakob Edding,Jonas Hering,1
959,Jakob Edding,Moritz Hartmann,1
960,Jakob Edding,Nico Scordialo,1
961,Jakob Edding,Ralf Krestel,1
962,Jakob Edding,Tim Repke,1
963,Jonas Hering,Moritz Hartmann,1
964,Jonas Hering,Nico Scordialo,1
965,Jonas Hering,Ralf Krestel,1
966,Jonas Hering,Tim Repke,1
967,Moritz Hartmann,Nico Scordialo,1
968,Moritz Hartmann,Ralf Krestel,1
969,Moritz Hartmann,Tim Repke,1
970,Nico Scordialo,Ralf Krestel,1
971,Nico Scordialo,Tim Repke,1
972,Ralf Krestel,Tim Repke,1
973,Cristina Menghini,Jessica Dehler-Zufferey,1
974,Cristina Menghini,Robert West 0001,1
975,Jessica Dehler-Zufferey,Robert West 0001,1
976,Bangying Wu,Fan Zhou 0002,1
977,Bangying Wu,Goce Trajcevski,1
978,Bangying Wu,Kunpeng Zhang,1
979,Bangying Wu,Ting Zhong,1
980,Bangying Wu,Yi Yang,1
981,Fan Zhou 0002,Goce Trajcevski,1
982,Fan Zhou 0002,Kunpeng Zhang,1
983,Fan Zhou 0002,Ting Zhong,1
984,Fan Zhou 0002,Yi Yang,1
985,Goce Trajcevski,Kunpeng Zhang,1
986,Goce Trajcevski,Ting Zhong,1
987,Goce Trajcevski,Yi Yang,1
988,Kunpeng Zhang,Ting Zhong,1
989,Kunpeng Zhang,Yi Yang,1
990,Ting Zhong,Yi Yang,1
991,Adam Tsakalidis,Alexandra I. Cristea,1
992,Adam Tsakalidis,Maria Liakata,1
993,Adam Tsakalidis,Nikolaos Aletras,1
994,Alexandra I. Cristea,Maria Liakata,1
995,Alexandra I. Cristea,Nikolaos Aletras,1
996,Maria Liakata,Nikolaos Aletras,1
997,Andrew Schade,Brian McCarthy,1
998,Andrew Schade,Brian Zylich,1
999,Andrew Schade,Elke A. Rundensteiner,1
1000,Andrew Schade,Huy Quoc Tran,1
1001,Andrew Schade,Lane Harrison,1
1002,Andrew Schade,Sanjay K. Sahoo,1
1003,Andrew Schade,Suranjan De,1
1004,Andrew Schade,Tabassum Kakar,1
1005,Andrew Schade,Xiao Qin 0003,1
1006,Brian McCarthy,Brian Zylich,1
1007,Brian McCarthy,Elke A. Rundensteiner,1
1008,Brian McCarthy,Huy Quoc Tran,1
1009,Brian McCarthy,Lane Harrison,1
1010,Brian McCarthy,Sanjay K. Sahoo,1
1011,Brian McCarthy,Suranjan De,1
1012,Brian McCarthy,Tabassum Kakar,1
1013,Brian McCarthy,Xiao Qin 0003,1
1014,Brian Zylich,Elke A. Rundensteiner,1
1015,Brian Zylich,Huy Quoc Tran,1
1016,Brian Zylich,Lane Harrison,1
1017,Brian Zylich,Sanjay K. Sahoo,1
1018,Brian Zylich,Suranjan De,1
1019,Brian Zylich,Tabassum Kakar,1
1020,Brian Zylich,Xiao Qin 0003,1
1021,Elke A. Rundensteiner,Huy Quoc Tran,1
1022,Elke A. Rundensteiner,Sanjay K. Sahoo,1
1023,Elke A. Rundensteiner,Suranjan De,1
1024,Elke A. Rundensteiner,Tabassum Kakar,1
1025,Elke A. Rundensteiner,Xiao Qin 0003,1
1026,Huy Quoc Tran,Lane Harrison,1
1027,Huy Quoc Tran,Sanjay K. Sahoo,1
1028,Huy Quoc Tran,Suranjan De,1
1029,Huy Quoc Tran,Tabassum Kakar,1
1030,Huy Quoc Tran,Xiao Qin 0003,1
1031,Lane Harrison,Sanjay K. Sahoo,1
1032,Lane Harrison,Suranjan De,1
1033,Lane Harrison,Tabassum Kakar,1
1034,Lane Harrison,Xiao Qin 0003,1
1035,Sanjay K. Sahoo,Suranjan De,1
1036,Sanjay K. Sahoo,Tabassum Kakar,1
1037,Sanjay K. Sahoo,Xiao Qin 0003,1
1038,Suranjan De,Tabassum Kakar,1
1039,Suranjan De,Xiao Qin 0003,1
1040,Tabassum Kakar,Xiao Qin 0003,1
1041,Anastasia Dimou,Ben De Meester,1
1042,Anastasia Dimou,Joachim Van Herwegen,1
1043,Anastasia Dimou,Pieter Heyvaert,1
1044,Anastasia Dimou,Ruben Taelman,1
1045,Ben De Meester,Joachim Van Herwegen,1
1046,Ben De Meester,Pieter Heyvaert,1
1047,Ben De Meester,Ruben Taelman,1
1048,Joachim Van Herwegen,Pieter Heyvaert,1
1049,Joachim Van Herwegen,Ruben Taelman,1
1050,Pieter Heyvaert,Ruben Taelman,1
1051,Alexey Borisov,Ilya Markov,1
1052,Alexey Borisov,Julia Kiseleva,1
1053,Alexey Borisov,Maarten de Rijke,1
1054,Ilya Markov,Julia Kiseleva,1
1055,Ilya Markov,Maarten de Rijke,2
1056,Julia Kiseleva,Maarten de Rijke,1
1057,Maram Hasanain,Matthew Lease,1
1058,Maram Hasanain,Mücahid Kutlu,1
1059,Maram Hasanain,Tamer Elsayed,1
1060,Matthew Lease,Mücahid Kutlu,1
1061,Matthew Lease,Tamer Elsayed,1
1062,Mücahid Kutlu,Tamer Elsayed,2
1063,Benjamin Feldmann,Felix Naumann,1
1064,Benjamin Feldmann,Jan Ehmueller,1
1065,Benjamin Feldmann,Michael Loster,1
1066,Felix Naumann,Jan Ehmueller,1
1067,Felix Naumann,Michael Loster,1
1068,Jan Ehmueller,Michael Loster,1
1069,Abhijin Adiga,Chris J. Kuhlman,1
1070,Abhijin Adiga,Daniel J. Rosenkrantz,1
1071,Abhijin Adiga,Madhav V. Marathe,1
1072,Abhijin Adiga,Richard Edwin Stearns,1
1073,Abhijin Adiga,S. S. Ravi,1
1074,Abhijin Adiga,Vanessa Cedeno-Mieles,1
1075,Chris J. Kuhlman,Daniel J. Rosenkrantz,1
1076,Chris J. Kuhlman,Madhav V. Marathe,1
1077,Chris J. Kuhlman,Richard Edwin Stearns,1
1078,Chris J. Kuhlman,S. S. Ravi,1
1079,Chris J. Kuhlman,Vanessa Cedeno-Mieles,1
1080,Daniel J. Rosenkrantz,Madhav V. Marathe,1
1081,Daniel J. Rosenkrantz,Richard Edwin Stearns,1
1082,Daniel J. Rosenkrantz,S. S. Ravi,1
1083,Daniel J. Rosenkrantz,Vanessa Cedeno-Mieles,1
1084,Madhav V. Marathe,Richard Edwin Stearns,1
1085,Madhav V. Marathe,S. S. Ravi,1
1086,Madhav V. Marathe,Vanessa Cedeno-Mieles,1
1087,Richard Edwin Stearns,S. S. Ravi,1
1088,Richard Edwin Stearns,Vanessa Cedeno-Mieles,1
1089,S. S. Ravi,Vanessa Cedeno-Mieles,1
1090,Abdulrahman Kaitoua,Andrea Gulino,1
1091,Abdulrahman Kaitoua,Arif Canakoglu,1
1092,Abdulrahman Kaitoua,Luca Nanni,1
1093,Abdulrahman Kaitoua,Marco Masseroli,1
1094,Abdulrahman Kaitoua,Pietro Pinoli,1
1095,Abdulrahman Kaitoua,Stefano Ceri,1
1096,Andrea Gulino,Arif Canakoglu,1
1097,Andrea Gulino,Luca Nanni,1
1098,Andrea Gulino,Marco Masseroli,1
1099,Andrea Gulino,Pietro Pinoli,2
1100,Andrea Gulino,Stefano Ceri,1
1101,Arif Canakoglu,Luca Nanni,1
1102,Arif Canakoglu,Marco Masseroli,1
1103,Arif Canakoglu,Pietro Pinoli,1
1104,Arif Canakoglu,Stefano Ceri,1
1105,Luca Nanni,Marco Masseroli,1
1106,Luca Nanni,Pietro Pinoli,1
1107,Luca Nanni,Stefano Ceri,1
1108,Marco Masseroli,Pietro Pinoli,1
1109,Marco Masseroli,Stefano Ceri,1
1110,Pietro Pinoli,Stefano Ceri,1
1111,Ajith Ramanathan,Alexander Bonomo,1
1112,Ajith Ramanathan,Ed H. Chi,1
1113,Ajith Ramanathan,Jennifer Gillenwater,1
1114,Ajith Ramanathan,Mark Wilhelm,1
1115,Ajith Ramanathan,Sagar Jain,1
1116,Alexander Bonomo,Ed H. Chi,1
1117,Alexander Bonomo,Jennifer Gillenwater,1
1118,Alexander Bonomo,Mark Wilhelm,1
1119,Alexander Bonomo,Sagar Jain,1
1120,Ed H. Chi,Jennifer Gillenwater,1
1121,Ed H. Chi,Mark Wilhelm,1
1122,Ed H. Chi,Sagar Jain,2
1123,Jennifer Gillenwater,Mark Wilhelm,1
1124,Jennifer Gillenwater,Sagar Jain,1
1125,Mark Wilhelm,Sagar Jain,1
1126,Huizhe Wu,Jun Wang,1
1127,Huizhe Wu,Wei Zhang,1
1128,Huizhe Wu,Weiwei Shen,1
1129,Jun Wang,Wei Zhang,1
1130,Jun Wang,Weiwei Shen,1
1131,Wei Zhang,Weiwei Shen,1
1132,Hongzhi Yin,Huan Liu 0001,1
1133,Hongzhi Yin,Jundong Li,1
1134,Hongzhi Yin,Junliang Yu,1
1135,Hongzhi Yin,Min Gao 0001,1
1136,Huan Liu 0001,Jundong Li,2
1137,Huan Liu 0001,Junliang Yu,1
1138,Huan Liu 0001,Min Gao 0001,1
1139,Jundong Li,Junliang Yu,1
1140,Jundong Li,Min Gao 0001,1
1141,Junliang Yu,Min Gao 0001,1
1142,Cheng Li 0012,Marc Najork,1
1143,Cheng Li 0012,Michael Bendersky,1
1144,Cheng Li 0012,Nadav Golbandi,1
1145,Cheng Li 0012,Xuanhui Wang,1
1146,Marc Najork,Michael Bendersky,1
1147,Marc Najork,Nadav Golbandi,1
1148,Marc Najork,Xuanhui Wang,1
1149,Michael Bendersky,Nadav Golbandi,1
1150,Michael Bendersky,Xuanhui Wang,1
1151,Nadav Golbandi,Xuanhui Wang,1
1152,Ahmed El Kholy,Imed Zitouni,2
1153,Ahmed El Kholy,Kyle Williams,2
1154,Ahmed El Kholy,Paul A. Crook,2
1155,Ahmed El Kholy,Seyyed Hadi Hashemi,2
1156,Imed Zitouni,Kyle Williams,2
1157,Imed Zitouni,Paul A. Crook,2
1158,Imed Zitouni,Seyyed Hadi Hashemi,2
1159,Kyle Williams,Paul A. Crook,2
1160,Kyle Williams,Seyyed Hadi Hashemi,2
1161,Paul A. Crook,Seyyed Hadi Hashemi,2
1162,Fenglong Ma,Houping Xiao,1
1163,Fenglong Ma,Jing Gao 0004,4
1164,Fenglong Ma,Jing Zhou,2
1165,Fenglong Ma,Quanzeng You,2
1166,Fenglong Ma,Radha Chitta,1
1167,Houping Xiao,Jing Gao 0004,1
1168,Houping Xiao,Jing Zhou,1
1169,Houping Xiao,Quanzeng You,1
1170,Houping Xiao,Radha Chitta,1
1171,Jing Gao 0004,Jing Zhou,2
1172,Jing Gao 0004,Quanzeng You,2
1173,Jing Gao 0004,Radha Chitta,1
1174,Jing Zhou,Quanzeng You,2
1175,Jing Zhou,Radha Chitta,1
1176,Quanzeng You,Radha Chitta,1
1177,Huan Liu 0001,Nitin Agarwal,1
1178,Huan Liu 0001,Raha Moraffah,1
1179,Huan Liu 0001,Ruocheng Guo,1
1180,Huan Liu 0001,Vineeth Rakesh,1
1181,Nitin Agarwal,Raha Moraffah,1
1182,Nitin Agarwal,Ruocheng Guo,1
1183,Nitin Agarwal,Vineeth Rakesh,1
1184,Raha Moraffah,Ruocheng Guo,1
1185,Raha Moraffah,Vineeth Rakesh,1
1186,Ruocheng Guo,Vineeth Rakesh,1
