,From,To,Weight
5073,Cosimo Palazzo,Roberto Barbera,1
5074,Cosimo Palazzo,Sandro Fiore,1
5075,Cosimo Palazzo,Tomasz Zok,1
5076,Cosimo Palazzo,V. Anantharaj,1
5077,Cosimo Palazzo,Z. Shaheen,1
5078,Davide Salomoni,Dean N. Williams,1
5079,Davide Salomoni,Donatello Elia,1
5080,Davide Salomoni,Germán Moltó,1
5081,Davide Salomoni,Giacinto Donvito,1
5082,Davide Salomoni,Giovanni Aloisio,1
5083,Davide Salomoni,Ignacio Blanquer,1
5084,Davide Salomoni,J. Boutte,1
5085,Davide Salomoni,Marcin Plóciennik,1
5086,Davide Salomoni,Marco Fargetta,1
5087,Davide Salomoni,Michal Owsiak,1
5088,Davide Salomoni,Miguel Caballer,1
5089,Davide Salomoni,Mário David,1
5090,Davide Salomoni,Riccardo Bruno,1
5091,Davide Salomoni,Roberto Barbera,1
5092,Davide Salomoni,Sandro Fiore,1
5093,Davide Salomoni,Tomasz Zok,1
5094,Davide Salomoni,V. Anantharaj,1
5095,Davide Salomoni,Z. Shaheen,1
5096,Dean N. Williams,Donatello Elia,1
5097,Dean N. Williams,Germán Moltó,1
5098,Dean N. Williams,Giacinto Donvito,1
5099,Dean N. Williams,Giovanni Aloisio,1
5100,Dean N. Williams,Ignacio Blanquer,1
5101,Dean N. Williams,J. Boutte,1
5102,Dean N. Williams,Marcin Plóciennik,1
5103,Dean N. Williams,Marco Fargetta,1
5104,Dean N. Williams,Michal Owsiak,1
5105,Dean N. Williams,Miguel Caballer,1
5106,Dean N. Williams,Mário David,1
5107,Dean N. Williams,Riccardo Bruno,1
5108,Dean N. Williams,Roberto Barbera,1
5109,Dean N. Williams,Sandro Fiore,1
5110,Dean N. Williams,Tomasz Zok,1
5111,Dean N. Williams,V. Anantharaj,1
5112,Dean N. Williams,Z. Shaheen,1
5113,Donatello Elia,Germán Moltó,1
5114,Donatello Elia,Giacinto Donvito,1
5115,Donatello Elia,Giovanni Aloisio,1
5116,Donatello Elia,Ignacio Blanquer,1
5117,Donatello Elia,J. Boutte,1
5118,Donatello Elia,Marcin Plóciennik,1
5119,Donatello Elia,Marco Fargetta,1
5120,Donatello Elia,Michal Owsiak,1
5121,Donatello Elia,Miguel Caballer,1
5122,Donatello Elia,Mário David,1
5123,Donatello Elia,Riccardo Bruno,1
5124,Donatello Elia,Roberto Barbera,1
5125,Donatello Elia,Sandro Fiore,1
5126,Donatello Elia,Tomasz Zok,1
5127,Donatello Elia,V. Anantharaj,1
5128,Donatello Elia,Z. Shaheen,1
5129,Germán Moltó,Giacinto Donvito,1
5130,Germán Moltó,Giovanni Aloisio,1
5131,Germán Moltó,Ignacio Blanquer,1
5132,Germán Moltó,J. Boutte,1
5133,Germán Moltó,Marcin Plóciennik,1
5134,Germán Moltó,Marco Fargetta,1
5135,Germán Moltó,Michal Owsiak,1
5136,Germán Moltó,Miguel Caballer,1
5137,Germán Moltó,Mário David,1
5138,Germán Moltó,Riccardo Bruno,1
5139,Germán Moltó,Roberto Barbera,1
5140,Germán Moltó,Sandro Fiore,1
5141,Germán Moltó,Tomasz Zok,1
5142,Germán Moltó,V. Anantharaj,1
5143,Germán Moltó,Z. Shaheen,1
5144,Giacinto Donvito,Giovanni Aloisio,1
5145,Giacinto Donvito,Ignacio Blanquer,1
5146,Giacinto Donvito,J. Boutte,1
5147,Giacinto Donvito,Marcin Plóciennik,1
5148,Giacinto Donvito,Marco Fargetta,1
5149,Giacinto Donvito,Michal Owsiak,1
5150,Giacinto Donvito,Miguel Caballer,1
5151,Giacinto Donvito,Mário David,1
5152,Giacinto Donvito,Riccardo Bruno,1
5153,Giacinto Donvito,Roberto Barbera,1
5154,Giacinto Donvito,Sandro Fiore,1
5155,Giacinto Donvito,Tomasz Zok,1
5156,Giacinto Donvito,V. Anantharaj,1
5157,Giacinto Donvito,Z. Shaheen,1
5158,Giovanni Aloisio,Ignacio Blanquer,1
5159,Giovanni Aloisio,J. Boutte,1
5160,Giovanni Aloisio,Marcin Plóciennik,1
5161,Giovanni Aloisio,Marco Fargetta,1
5162,Giovanni Aloisio,Michal Owsiak,1
5163,Giovanni Aloisio,Miguel Caballer,1
5164,Giovanni Aloisio,Mário David,1
5165,Giovanni Aloisio,Riccardo Bruno,1
5166,Giovanni Aloisio,Roberto Barbera,1
5167,Giovanni Aloisio,Sandro Fiore,1
5168,Giovanni Aloisio,Tomasz Zok,1
5169,Giovanni Aloisio,V. Anantharaj,1
5170,Giovanni Aloisio,Z. Shaheen,1
5171,Ignacio Blanquer,J. Boutte,1
5172,Ignacio Blanquer,Marcin Plóciennik,1
5173,Ignacio Blanquer,Marco Fargetta,1
5174,Ignacio Blanquer,Michal Owsiak,1
5175,Ignacio Blanquer,Miguel Caballer,1
5176,Ignacio Blanquer,Mário David,1
5177,Ignacio Blanquer,Riccardo Bruno,1
5178,Ignacio Blanquer,Roberto Barbera,1
5179,Ignacio Blanquer,Sandro Fiore,1
5180,Ignacio Blanquer,Tomasz Zok,1
5181,Ignacio Blanquer,V. Anantharaj,1
5182,Ignacio Blanquer,Z. Shaheen,1
5183,J. Boutte,Marcin Plóciennik,1
5184,J. Boutte,Marco Fargetta,1
5185,J. Boutte,Michal Owsiak,1
5186,J. Boutte,Miguel Caballer,1
5187,J. Boutte,Mário David,1
5188,J. Boutte,Riccardo Bruno,1
5189,J. Boutte,Roberto Barbera,1
5190,J. Boutte,Sandro Fiore,1
5191,J. Boutte,Tomasz Zok,1
5192,J. Boutte,V. Anantharaj,1
5193,J. Boutte,Z. Shaheen,1
5194,Marcin Plóciennik,Marco Fargetta,1
5195,Marcin Plóciennik,Michal Owsiak,1
5196,Marcin Plóciennik,Miguel Caballer,1
5197,Marcin Plóciennik,Mário David,1
5198,Marcin Plóciennik,Riccardo Bruno,1
5199,Marcin Plóciennik,Roberto Barbera,1
5200,Marcin Plóciennik,Sandro Fiore,1
5201,Marcin Plóciennik,Tomasz Zok,1
5202,Marcin Plóciennik,V. Anantharaj,1
5203,Marcin Plóciennik,Z. Shaheen,1
5204,Marco Fargetta,Michal Owsiak,1
5205,Marco Fargetta,Miguel Caballer,1
5206,Marco Fargetta,Mário David,1
5207,Marco Fargetta,Riccardo Bruno,1
5208,Marco Fargetta,Roberto Barbera,1
5209,Marco Fargetta,Sandro Fiore,1
5210,Marco Fargetta,Tomasz Zok,1
5211,Marco Fargetta,V. Anantharaj,1
5212,Marco Fargetta,Z. Shaheen,1
5213,Michal Owsiak,Miguel Caballer,1
5214,Michal Owsiak,Mário David,1
5215,Michal Owsiak,Riccardo Bruno,1
5216,Michal Owsiak,Roberto Barbera,1
5217,Michal Owsiak,Sandro Fiore,1
5218,Michal Owsiak,Tomasz Zok,1
5219,Michal Owsiak,V. Anantharaj,1
5220,Michal Owsiak,Z. Shaheen,1
5221,Miguel Caballer,Mário David,1
5222,Miguel Caballer,Riccardo Bruno,1
5223,Miguel Caballer,Roberto Barbera,1
5224,Miguel Caballer,Sandro Fiore,1
5225,Miguel Caballer,Tomasz Zok,1
5226,Miguel Caballer,V. Anantharaj,1
5227,Miguel Caballer,Z. Shaheen,1
5228,Mário David,Riccardo Bruno,1
5229,Mário David,Roberto Barbera,1
5230,Mário David,Sandro Fiore,1
5231,Mário David,Tomasz Zok,1
5232,Mário David,V. Anantharaj,1
5233,Mário David,Z. Shaheen,1
5234,Riccardo Bruno,Roberto Barbera,1
5235,Riccardo Bruno,Sandro Fiore,1
5236,Riccardo Bruno,Tomasz Zok,1
5237,Riccardo Bruno,V. Anantharaj,1
5238,Riccardo Bruno,Z. Shaheen,1
5239,Roberto Barbera,Sandro Fiore,1
5240,Roberto Barbera,Tomasz Zok,1
5241,Roberto Barbera,V. Anantharaj,1
5242,Roberto Barbera,Z. Shaheen,1
5243,Sandro Fiore,Tomasz Zok,1
5244,Sandro Fiore,V. Anantharaj,1
5245,Sandro Fiore,Z. Shaheen,1
5246,Tomasz Zok,V. Anantharaj,1
5247,Tomasz Zok,Z. Shaheen,1
5248,V. Anantharaj,Z. Shaheen,1
5249,Berkay Aydin,Dustin Kempton,1
5250,Berkay Aydin,Rafal A. Angryk,2
5251,Berkay Aydin,Soukaina Filali Boubrahimi,1
5252,Dustin Kempton,Rafal A. Angryk,1
5253,Dustin Kempton,Soukaina Filali Boubrahimi,1
5254,Rafal A. Angryk,Soukaina Filali Boubrahimi,1
5255,G. S. Smrithy,Ramadoss Balakrishnan,1
5256,G. S. Smrithy,Sathyan Munirathinam,1
5257,Ramadoss Balakrishnan,Sathyan Munirathinam,1
5258,Ankit Rai,Elissa M. Redmiles,1
5259,Ankit Rai,Emily Grace,1
5260,Ankit Rai,Rayid Ghani,1
5261,Elissa M. Redmiles,Emily Grace,1
5262,Elissa M. Redmiles,Rayid Ghani,1
5263,Emily Grace,Rayid Ghani,1
5264,Hayato Yamana,Hiroki Imabayashi,2
5265,Hayato Yamana,Kana Shimizu,1
5266,Hayato Yamana,Yu Ishimaki,2
5267,Hiroki Imabayashi,Kana Shimizu,1
5268,Hiroki Imabayashi,Yu Ishimaki,2
5269,Kana Shimizu,Yu Ishimaki,1
5270,Hamed Yaghoubi Shahir,Mohammad A. Tayebi,1
5271,Hamed Yaghoubi Shahir,Robert Costanzo,1
5272,Hamed Yaghoubi Shahir,Uwe Glässer,1
5273,Hamed Yaghoubi Shahir,Zahra Zohrevand,1
5274,Mohammad A. Tayebi,Robert Costanzo,1
5275,Mohammad A. Tayebi,Uwe Glässer,1
5276,Mohammad A. Tayebi,Zahra Zohrevand,1
5277,Robert Costanzo,Uwe Glässer,1
5278,Robert Costanzo,Zahra Zohrevand,1
5279,Uwe Glässer,Zahra Zohrevand,1
5280,Sushil Jajodia,Thomas J. E. Schwarz,1
5281,Sushil Jajodia,Witold Litwin,1
5282,Thomas J. E. Schwarz,Witold Litwin,1
5283,Amanda Deering,Amit Gupta,1
5284,Amanda Deering,Chandra Bhat,1
5285,Amanda Deering,Jackson Archer,1
5286,Amanda Deering,James Kuhr,1
5287,Amanda Deering,Natalia Ruiz-Juri,1
5288,Amanda Deering,Weijia Xu,1
5289,Amit Gupta,Chandra Bhat,1
5290,Amit Gupta,Jackson Archer,1
5291,Amit Gupta,James Kuhr,1
5292,Amit Gupta,Natalia Ruiz-Juri,2
5293,Amit Gupta,Weijia Xu,2
5294,Chandra Bhat,Jackson Archer,1
5295,Chandra Bhat,James Kuhr,1
5296,Chandra Bhat,Natalia Ruiz-Juri,1
5297,Chandra Bhat,Weijia Xu,1
5298,Jackson Archer,James Kuhr,1
5299,Jackson Archer,Natalia Ruiz-Juri,1
5300,Jackson Archer,Weijia Xu,1
5301,James Kuhr,Natalia Ruiz-Juri,1
5302,James Kuhr,Weijia Xu,1
5303,Natalia Ruiz-Juri,Weijia Xu,2
5304,Alok N. Choudhary,Nikos Hardavellas,1
5305,Alok N. Choudhary,Sunwoo Lee,1
5306,Ankit Agrawal,Nikos Hardavellas,1
5307,Ankit Agrawal,Sunwoo Lee,1
5308,Nikos Hardavellas,Sunwoo Lee,1
5309,Nikos Hardavellas,Wei-keng Liao,1
5310,Sunwoo Lee,Wei-keng Liao,1
5311,Hideyuki Kawashima,Osamu Tatebe,1
5312,Hideyuki Kawashima,Ryuya Mitsuhashi,1
5313,Hideyuki Kawashima,Takahiro Nishimichi,1
5314,Osamu Tatebe,Ryuya Mitsuhashi,1
5315,Osamu Tatebe,Takahiro Nishimichi,1
5316,Ryuya Mitsuhashi,Takahiro Nishimichi,1
5317,Alex Goodman,Brian Wilson,1
5318,Alex Goodman,Chris Mattmann,1
5319,Alex Goodman,Kim Whitehall,1
5320,Alex Goodman,Maziyar Boustani,1
5321,Alex Goodman,Paul M. Ramirez,1
5322,Alex Goodman,Paul Zimdars,1
5323,Alex Goodman,Rahul Palamuttam,1
5324,Alex Goodman,Sujen Shah,1
5325,Brian Wilson,Chris Mattmann,1
5326,Brian Wilson,Kim Whitehall,1
5327,Brian Wilson,Maziyar Boustani,1
5328,Brian Wilson,Paul M. Ramirez,1
5329,Brian Wilson,Paul Zimdars,1
5330,Brian Wilson,Rahul Palamuttam,1
5331,Brian Wilson,Sujen Shah,1
5332,Chris Mattmann,Kim Whitehall,1
5333,Chris Mattmann,Maziyar Boustani,1
5334,Chris Mattmann,Paul M. Ramirez,1
5335,Chris Mattmann,Paul Zimdars,1
5336,Chris Mattmann,Rahul Palamuttam,1
5337,Chris Mattmann,Sujen Shah,1
5338,Kim Whitehall,Maziyar Boustani,1
5339,Kim Whitehall,Paul M. Ramirez,1
5340,Kim Whitehall,Paul Zimdars,1
5341,Kim Whitehall,Rahul Palamuttam,1
5342,Kim Whitehall,Sujen Shah,1
5343,Maziyar Boustani,Paul M. Ramirez,1
5344,Maziyar Boustani,Paul Zimdars,1
5345,Maziyar Boustani,Rahul Palamuttam,1
5346,Maziyar Boustani,Sujen Shah,1
5347,Paul M. Ramirez,Paul Zimdars,1
5348,Paul M. Ramirez,Rahul Palamuttam,1
5349,Paul M. Ramirez,Sujen Shah,1
5350,Paul Zimdars,Rahul Palamuttam,1
5351,Paul Zimdars,Sujen Shah,1
5352,Rahul Palamuttam,Sujen Shah,1
5353,Allan N. Zhang,Jasmine J. Lim,1
5354,Jenq-Haur Wang,Jia-Zhi Lin,1
5355,Christian Böhm,Martin Perdacher,1
5356,Claudia Plant,Martin Perdacher,1
5357,Bin Wu,Chang Liu,1
5358,Bin Wu,Yi Yang,1
5359,Bin Wu,Zhihong Guo,1
5360,Chang Liu,Yi Yang,1
5361,Chang Liu,Zhihong Guo,1
5362,Yi Yang,Zhihong Guo,1
5363,Fujio Toriumi,Hirotada Ohashi,1
5364,Fujio Toriumi,Mitsuo Yoshida 0001,1
5365,Fujio Toriumi,Yuka Kamiko,1
5366,Hirotada Ohashi,Mitsuo Yoshida 0001,1
5367,Hirotada Ohashi,Yuka Kamiko,1
5368,Mitsuo Yoshida 0001,Yuka Kamiko,1
5369,Katie R. Yates,Nicos G. Pavlidis,1
5370,Felix Rauchenstein,Hông-Ân Cao,1
5371,Felix Rauchenstein,Karl Aberer,1
5372,Felix Rauchenstein,Nuno Nunes 0001,1
5373,Felix Rauchenstein,Tri Kurniawan Wijaya,1
5374,Hông-Ân Cao,Karl Aberer,3
5375,Hông-Ân Cao,Nuno Nunes 0001,3
5376,Hông-Ân Cao,Tri Kurniawan Wijaya,3
5377,Karl Aberer,Nuno Nunes 0001,3
5378,Karl Aberer,Tri Kurniawan Wijaya,3
5379,Nuno Nunes 0001,Tri Kurniawan Wijaya,3
5380,Alfredo Cuzzocrea,Carlo Mastroianni,1
5381,Alfredo Cuzzocrea,Giorgio Mario Grasso,1
5382,Carlo Mastroianni,Giorgio Mario Grasso,1
5383,Akira Ishii,Masanori Ajito,1
5384,Akira Ishii,Yasuko Kawahata,1
5385,Masanori Ajito,Yasuko Kawahata,1
5386,Sagar V. Kamarthi,Srinivasan Radhakrishnan,2
5387,Hirotaka Ogawa,Hitoshi Sato,1
5388,Hirotaka Ogawa,Ryo Mizote,1
5389,Hirotaka Ogawa,Satoshi Matsuoka,1
5390,Hitoshi Sato,Ryo Mizote,1
5391,Hitoshi Sato,Satoshi Matsuoka,1
5392,Ryo Mizote,Satoshi Matsuoka,1
5393,Bahador Nooraei,Daniel Kirsche,1
5394,Bahador Nooraei,Derrick C. Spell,1
5395,Bahador Nooraei,Jae Young Chung,1
5396,Bahador Nooraei,Jarrell Waggoner,1
5397,Bahador Nooraei,Kai-Chen Cheng,1
5398,Bahador Nooraei,Ling-Yong Wang,1
5399,Bahador Nooraei,Richard T. Shomer,1
5400,Bahador Nooraei,Xiao-Han T. Zeng,1
5401,Daniel Kirsche,Derrick C. Spell,1
5402,Daniel Kirsche,Jae Young Chung,1
5403,Daniel Kirsche,Jarrell Waggoner,1
5404,Daniel Kirsche,Kai-Chen Cheng,1
5405,Daniel Kirsche,Ling-Yong Wang,1
5406,Daniel Kirsche,Richard T. Shomer,1
5407,Daniel Kirsche,Xiao-Han T. Zeng,1
5408,Derrick C. Spell,Jae Young Chung,1
5409,Derrick C. Spell,Jarrell Waggoner,1
5410,Derrick C. Spell,Kai-Chen Cheng,1
5411,Derrick C. Spell,Ling-Yong Wang,1
5412,Derrick C. Spell,Richard T. Shomer,1
5413,Derrick C. Spell,Xiao-Han T. Zeng,1
5414,Jae Young Chung,Jarrell Waggoner,1
5415,Jae Young Chung,Kai-Chen Cheng,1
5416,Jae Young Chung,Ling-Yong Wang,1
5417,Jae Young Chung,Richard T. Shomer,1
5418,Jae Young Chung,Xiao-Han T. Zeng,1
5419,Jarrell Waggoner,Kai-Chen Cheng,1
5420,Jarrell Waggoner,Ling-Yong Wang,1
5421,Jarrell Waggoner,Richard T. Shomer,1
5422,Jarrell Waggoner,Xiao-Han T. Zeng,1
5423,Kai-Chen Cheng,Ling-Yong Wang,1
5424,Kai-Chen Cheng,Richard T. Shomer,1
5425,Kai-Chen Cheng,Xiao-Han T. Zeng,1
5426,Ling-Yong Wang,Richard T. Shomer,1
5427,Ling-Yong Wang,Xiao-Han T. Zeng,1
5428,Richard T. Shomer,Xiao-Han T. Zeng,1
5429,Jihun Choi,Jonghem Youn,1
5430,Jihun Choi,Sang-goo Lee,1
5431,Jonghem Youn,Sang-goo Lee,1
5432,Nesreen K. Ahmed,Ryan A. Rossi,1
5433,Nesreen K. Ahmed,Theodore L. Willke,1
5434,Ryan A. Rossi,Theodore L. Willke,1
5435,Benjamin Erb,Daniel Seybold,1
5436,Benjamin Erb,Jörg Domaschka,1
5437,Benjamin Erb,Nicolas Wagner,1
5438,Daniel Seybold,Jörg Domaschka,1
5439,Daniel Seybold,Nicolas Wagner,1
5440,Jörg Domaschka,Nicolas Wagner,1
5441,Azad Naik,Huzefa Rangwala,1
5442,Abid Hussain,Anna Hennig,1
5443,Abid Hussain,Anne-Sofie Amodt,1
5444,Abid Hussain,Benjamin Flesch,2
5445,Abid Hussain,Helene Mejer Nygardsmoen,1
5446,Abid Hussain,Henrik Hernes,1
5447,Abid Hussain,Peter Arenfeldt Larsen,1
5448,Abid Hussain,Raghava Rao Mukkamala,3
5449,Abid Hussain,Ravi Vatrapu,3
5450,Anna Hennig,Anne-Sofie Amodt,1
5451,Anna Hennig,Benjamin Flesch,1
5452,Anna Hennig,Helene Mejer Nygardsmoen,1
5453,Anna Hennig,Henrik Hernes,1
5454,Anna Hennig,Peter Arenfeldt Larsen,1
5455,Anna Hennig,Raghava Rao Mukkamala,1
5456,Anna Hennig,Ravi Vatrapu,1
5457,Anne-Sofie Amodt,Benjamin Flesch,1
5458,Anne-Sofie Amodt,Helene Mejer Nygardsmoen,1
5459,Anne-Sofie Amodt,Henrik Hernes,1
5460,Anne-Sofie Amodt,Peter Arenfeldt Larsen,1
5461,Anne-Sofie Amodt,Raghava Rao Mukkamala,1
5462,Anne-Sofie Amodt,Ravi Vatrapu,1
5463,Benjamin Flesch,Helene Mejer Nygardsmoen,1
5464,Benjamin Flesch,Henrik Hernes,1
5465,Benjamin Flesch,Peter Arenfeldt Larsen,1
5466,Benjamin Flesch,Raghava Rao Mukkamala,2
5467,Benjamin Flesch,Ravi Vatrapu,2
5468,Helene Mejer Nygardsmoen,Henrik Hernes,1
5469,Helene Mejer Nygardsmoen,Peter Arenfeldt Larsen,1
5470,Helene Mejer Nygardsmoen,Raghava Rao Mukkamala,1
5471,Helene Mejer Nygardsmoen,Ravi Vatrapu,1
5472,Henrik Hernes,Peter Arenfeldt Larsen,1
5473,Henrik Hernes,Raghava Rao Mukkamala,1
5474,Henrik Hernes,Ravi Vatrapu,1
5475,Peter Arenfeldt Larsen,Raghava Rao Mukkamala,1
5476,Peter Arenfeldt Larsen,Ravi Vatrapu,1
5477,Raghava Rao Mukkamala,Ravi Vatrapu,3
5478,Jason W. Woodworth,Mohsen Amini Salehi,1
5479,Jason W. Woodworth,Vijay Raghavan 0001,1
5480,Mohsen Amini Salehi,Vijay Raghavan 0001,1
5481,Connor Jennings,Dazhong Wu,1
5482,Connor Jennings,Janis P. Terpenny,1
5483,Connor Jennings,Soundar R. T. Kumara,1
5484,Dazhong Wu,Janis P. Terpenny,1
5485,Dazhong Wu,Soundar R. T. Kumara,1
5486,Janis P. Terpenny,Soundar R. T. Kumara,1
5487,Mathias Coeckelbergs,Ruben Verborgh,1
5488,Mathias Coeckelbergs,Seth van Hooland,1
5489,Mathias Coeckelbergs,Simon Hengchen,1
5490,Mathias Coeckelbergs,Thomas Steiner,1
5491,Ruben Verborgh,Seth van Hooland,1
5492,Ruben Verborgh,Simon Hengchen,1
5493,Ruben Verborgh,Thomas Steiner,1
5494,Seth van Hooland,Simon Hengchen,1
5495,Seth van Hooland,Thomas Steiner,1
5496,Simon Hengchen,Thomas Steiner,1
5497,David Kimmey,Jin Soung Yoo,1
5498,Aki-Hiro Sato,Tsutomu Watanabe,1
5499,Busra Mutlu,Erdogan Dogdu,1
5500,Busra Mutlu,Kasim Oztoprak,1
5501,Busra Mutlu,Merve Mutlu,1
5502,Erdogan Dogdu,Kasim Oztoprak,1
5503,Erdogan Dogdu,Merve Mutlu,1
5504,Kasim Oztoprak,Merve Mutlu,1
5505,Hiroki Kanezashi,Toyotaro Suzumura,1
5506,Anitha Veeramani,Giuseppe Manai,1
5507,Anitha Veeramani,Rajaraman Kanagasabai,1
5508,Anitha Veeramani,Sangaralingam Kajanan,1
5509,Anitha Veeramani,Shangfeng Hu,1
5510,Giuseppe Manai,Rajaraman Kanagasabai,1
5511,Giuseppe Manai,Sangaralingam Kajanan,1
5512,Giuseppe Manai,Shangfeng Hu,1
5513,Rajaraman Kanagasabai,Sangaralingam Kajanan,1
5514,Rajaraman Kanagasabai,Shangfeng Hu,1
5515,Sangaralingam Kajanan,Shangfeng Hu,1
5516,Jianpeng Xu,Lifeng Luo,1
5517,Jianpeng Xu,Pang-Ning Tan,1
5518,Jianpeng Xu,Xi Liu,1
5519,Jiayu Zhou,Lifeng Luo,1
5520,Jiayu Zhou,Pang-Ning Tan,1
5521,Jiayu Zhou,Xi Liu,1
5522,Lifeng Luo,Pang-Ning Tan,1
5523,Lifeng Luo,Xi Liu,1
5524,Pang-Ning Tan,Xi Liu,1
5525,Anton Gulenko,Feng Liu,1
5526,Anton Gulenko,Florian Schmidt 0006,1
5527,Anton Gulenko,Marcel Wallschläger,1
5528,Anton Gulenko,Odej Kao,1
5529,Feng Liu,Florian Schmidt 0006,1
5530,Feng Liu,Marcel Wallschläger,1
5531,Feng Liu,Odej Kao,1
5532,Florian Schmidt 0006,Marcel Wallschläger,1
5533,Florian Schmidt 0006,Odej Kao,1
5534,Marcel Wallschläger,Odej Kao,1
5535,Hasan Sakir Bilge,Yerzhan Kerimbekov,1
5536,Robert Prout,Xiangfeng Dai,1
5537,Haofu Liao,Jiebo Luo,1
5538,Haofu Liao,Tianran Hu,1
5539,Haofu Liao,Yucheng Li,1
5540,Jiebo Luo,Yucheng Li,1
5541,Tianran Hu,Yucheng Li,1
5542,Adam M. Alessio,Johnny Ren,1
5543,Adam M. Alessio,Maitham D. Naeemi,1
5544,Adam M. Alessio,Nathan Hollcroft,1
5545,Adam M. Alessio,Sohini Roychowdhury,1
5546,Johnny Ren,Maitham D. Naeemi,1
5547,Johnny Ren,Nathan Hollcroft,1
5548,Johnny Ren,Sohini Roychowdhury,2
5549,Maitham D. Naeemi,Nathan Hollcroft,1
5550,Maitham D. Naeemi,Sohini Roychowdhury,1
5551,Nathan Hollcroft,Sohini Roychowdhury,1
5552,Pankush Kalgotra,Ramesh Sharda,1
5553,Bonghee Hong,Chumsu Kim,1
5554,Bonghee Hong,Jaegi Hong,2
5555,Bonghee Hong,Seungwoo Jeon,1
5556,Chumsu Kim,Jaegi Hong,1
5557,Chumsu Kim,Seungwoo Jeon,1
5558,Jaegi Hong,Seungwoo Jeon,1
5559,Demetris Antoniades,George Pallis 0001,1
5560,Demetris Antoniades,Hariton Efstathiades,1
5561,Demetris Antoniades,Marios D. Dikaiakos,1
5562,Demetris Antoniades,Robert-Jan Sips,1
5563,Demetris Antoniades,Zoltán Szlávik,1
5564,George Pallis 0001,Hariton Efstathiades,1
5565,George Pallis 0001,Marios D. Dikaiakos,1
5566,George Pallis 0001,Robert-Jan Sips,1
5567,George Pallis 0001,Zoltán Szlávik,1
5568,Hariton Efstathiades,Marios D. Dikaiakos,1
5569,Hariton Efstathiades,Robert-Jan Sips,1
5570,Hariton Efstathiades,Zoltán Szlávik,1
5571,Marios D. Dikaiakos,Robert-Jan Sips,1
5572,Marios D. Dikaiakos,Zoltán Szlávik,1
5573,Robert-Jan Sips,Zoltán Szlávik,1
5574,Haipeng Zeng,Huamin Qu,1
5575,Haipeng Zeng,Jia Zeng,1
5576,Haipeng Zeng,Lionel M. Ni,1
5577,Haipeng Zeng,Mingxuan Yuan,1
5578,Haipeng Zeng,Nan Cao,1
5579,Haipeng Zeng,Wenchao Wu,1
5580,Haipeng Zeng,Yixian Zheng,1
5581,Huamin Qu,Jia Zeng,1
5582,Huamin Qu,Lionel M. Ni,1
5583,Huamin Qu,Mingxuan Yuan,1
5584,Huamin Qu,Nan Cao,1
5585,Huamin Qu,Wenchao Wu,1
5586,Huamin Qu,Yixian Zheng,1
5587,Jia Zeng,Lionel M. Ni,1
5588,Jia Zeng,Nan Cao,1
5589,Jia Zeng,Wenchao Wu,1
5590,Jia Zeng,Yixian Zheng,1
5591,Lionel M. Ni,Mingxuan Yuan,1
5592,Lionel M. Ni,Nan Cao,1
5593,Lionel M. Ni,Wenchao Wu,1
5594,Lionel M. Ni,Yixian Zheng,1
5595,Mingxuan Yuan,Nan Cao,1
5596,Mingxuan Yuan,Wenchao Wu,1
5597,Mingxuan Yuan,Yixian Zheng,1
5598,Nan Cao,Wenchao Wu,1
5599,Nan Cao,Yixian Zheng,1
5600,Wenchao Wu,Yixian Zheng,1
5601,Behnam Hedayatnia,Ilkay Altintas,1
5602,Behnam Hedayatnia,Jessica Block,1
5603,Behnam Hedayatnia,Mai H. Nguyen,1
5604,Behnam Hedayatnia,Mehrdad Yazdani,1
5605,Ilkay Altintas,Jessica Block,1
5606,Ilkay Altintas,Mai H. Nguyen,2
5607,Ilkay Altintas,Mehrdad Yazdani,1
5608,Jessica Block,Mai H. Nguyen,1
5609,Jessica Block,Mehrdad Yazdani,1
5610,Mai H. Nguyen,Mehrdad Yazdani,1
5611,Paulo S. C. Alencar,Vijay Dipti Kumar,1
5612,Ankur Padia,Konstantinos Kalpakis,1
5613,Ankur Padia,Tim Finin,1
5614,Konstantinos Kalpakis,Tim Finin,1
5615,Haiying Shen,Husnu S. Narman,1
5616,Haiying Shen,Jinwei Liu,2
5617,Husnu S. Narman,Jinwei Liu,1
5618,Allan N. Zhang,B. Y. Ong,1
5619,Allan N. Zhang,Rong Wen,3
5620,B. Y. Ong,Rong Wen,1
5621,Nagarajan Ranganathan,Santosh Aditham,1
5622,Nagarajan Ranganathan,Srinivas Katkoori,1
5623,Santosh Aditham,Srinivas Katkoori,1
5624,Chang-Dong Wang,Jian-Huang Lai,1
5625,Chang-Dong Wang,Yao-Ming Yang,1
5626,Jian-Huang Lai,Yao-Ming Yang,1
5627,Bin Xu,Darui Zhang,1
5628,Bin Xu,Jasmine Wood,1
5629,Darui Zhang,Jasmine Wood,1
5630,Hao Zhang,Hong Cheng 0001,1
5631,Hao Zhang,Jeffrey Xu Yu,1
5632,Hao Zhang,Lu Qin,1
5633,Hao Zhang,Yuanyuan Zhu,1
5634,Hong Cheng 0001,Jeffrey Xu Yu,1
5635,Hong Cheng 0001,Lu Qin,1
5636,Hong Cheng 0001,Yuanyuan Zhu,1
5637,Jeffrey Xu Yu,Lu Qin,1
5638,Jeffrey Xu Yu,Yuanyuan Zhu,1
