,From,To,Weight
585,Chang-Tien Lu,Rupinder Paul Khandpur,1
586,Chang-Tien Lu,Steve T. K. Jan,1
587,Chang-Tien Lu,Taoran Ji,1
588,Gang Wang 0011,Naren Ramakrishnan,1
589,Gang Wang 0011,Rupinder Paul Khandpur,1
590,Gang Wang 0011,Steve T. K. Jan,1
591,Gang Wang 0011,Taoran Ji,1
592,Naren Ramakrishnan,Rupinder Paul Khandpur,1
593,Naren Ramakrishnan,Steve T. K. Jan,1
594,Naren Ramakrishnan,Taoran Ji,1
595,Rupinder Paul Khandpur,Steve T. K. Jan,1
596,Rupinder Paul Khandpur,Taoran Ji,1
597,Steve T. K. Jan,Taoran Ji,1
598,Chao Zhang 0014,Keyang Zhang,2
599,Chao Zhang 0014,Mengxiong Liu,1
600,Chao Zhang 0014,Tim Hanratty,3
601,Chao Zhang 0014,Zhengchao Liu,1
602,Jiawei Han 0001,Keyang Zhang,2
603,Jiawei Han 0001,Mengxiong Liu,1
604,Jiawei Han 0001,Tim Hanratty,3
605,Jiawei Han 0001,Zhengchao Liu,1
606,Keyang Zhang,Mengxiong Liu,1
607,Keyang Zhang,Quan Yuan 0001,2
608,Keyang Zhang,Tim Hanratty,2
609,Keyang Zhang,Zhengchao Liu,1
610,Mengxiong Liu,Quan Yuan 0001,1
611,Mengxiong Liu,Tim Hanratty,1
612,Mengxiong Liu,Zhengchao Liu,1
613,Quan Yuan 0001,Tim Hanratty,3
614,Quan Yuan 0001,Zhengchao Liu,1
615,Tim Hanratty,Zhengchao Liu,1
616,Guihai Chen,Sha Li,1
617,Guihai Chen,Weiming Bao,1
618,Guihai Chen,Xiaofeng Gao,1
619,Sha Li,Weiming Bao,1
620,Sha Li,Xiaofeng Gao,1
621,Weiming Bao,Xiaofeng Gao,1
622,Bin Zhou 0004,Chenwei Zhang,1
623,Bin Zhou 0004,Jiawei Zhang 0001,1
624,Bin Zhou 0004,Junxing Zhu,1
625,Bin Zhou 0004,Lifang He 0001,1
626,Bin Zhou 0004,Philip S. Yu,1
627,Bin Zhou 0004,Quanyuan Wu,1
628,Chenwei Zhang,Jiawei Zhang 0001,1
629,Chenwei Zhang,Junxing Zhu,1
630,Chenwei Zhang,Lifang He 0001,1
631,Chenwei Zhang,Philip S. Yu,3
632,Chenwei Zhang,Quanyuan Wu,1
633,Jiawei Zhang 0001,Junxing Zhu,1
634,Jiawei Zhang 0001,Lifang He 0001,2
635,Jiawei Zhang 0001,Philip S. Yu,4
636,Jiawei Zhang 0001,Quanyuan Wu,1
637,Junxing Zhu,Lifang He 0001,1
638,Junxing Zhu,Philip S. Yu,1
639,Junxing Zhu,Quanyuan Wu,1
640,Lifang He 0001,Philip S. Yu,6
641,Lifang He 0001,Quanyuan Wu,1
642,Philip S. Yu,Quanyuan Wu,1
643,Oded Goldreich 0002,Yael Amsterdamer,1
644,Arindam Banerjee 0001,Jaya Kawale,1
645,Arindam Banerjee 0001,Konstantina Christakopoulou,1
646,Jaya Kawale,Konstantina Christakopoulou,1
647,Ivor W. Tsang,Jing Chai,1
648,Ivor W. Tsang,Weiwei Liu 0003,1
649,Ivor W. Tsang,Xiao-Bo Shen,1
650,Jing Chai,Weiwei Liu 0003,1
651,Jing Chai,Xiao-Bo Shen,1
652,Weiwei Liu 0003,Xiao-Bo Shen,1
653,Chao Li,Jiewei Cao,1
654,Chao Li,Yang Yang 0002,1
655,Chao Li,Zi Huang,1
656,Jiewei Cao,Yang Yang 0002,1
657,Jiewei Cao,Zi Huang,1
658,Yang Yang 0002,Zi Huang,1
659,Huawei Shen,Shanshan Lyu,1
660,Huawei Shen,Wentao Ouyang,3
661,Huawei Shen,Xueqi Cheng,3
662,Shanshan Lyu,Wentao Ouyang,1
663,Shanshan Lyu,Xueqi Cheng,1
664,Wentao Ouyang,Xueqi Cheng,3
665,Ee-Peng Lim,Tuan-Anh Hoang,2
666,Nan Xu,Wenji Mao,1
667,Huawei Shen,Keting Cen,1
668,Huawei Shen,Qi Cao,1
669,Keting Cen,Qi Cao,1
670,Keting Cen,Wentao Ouyang,1
671,Keting Cen,Xueqi Cheng,1
672,Qi Cao,Wentao Ouyang,1
673,Qi Cao,Xueqi Cheng,1
674,Hongning Wang,Liangjie Hong,1
675,Hongning Wang,Qingyun Wu,1
676,Hongning Wang,Yue Shi,1
677,Liangjie Hong,Qingyun Wu,1
678,Liangjie Hong,Yue Shi,3
679,Qingyun Wu,Yue Shi,1
680,Prakash Mandayam Comar,Srinivasan H. Sengamedu,1
681,Dong Yuan,Guoliang Li 0001,1
682,Dong Yuan,Qi Li 0002,1
683,Dong Yuan,Yudian Zheng,1
684,Guoliang Li 0001,Qi Li 0002,1
685,Guoliang Li 0001,Yudian Zheng,1
686,Qi Li 0002,Yudian Zheng,1
687,Ahmed Hassan Awadallah,Georg Buscher,1
688,Ahmed Hassan Awadallah,Widad Machmouchi,1
689,Georg Buscher,Imed Zitouni,1
690,Georg Buscher,Widad Machmouchi,1
691,Imed Zitouni,Widad Machmouchi,1
692,Bhaskar Mitra,Christophe Van Gysel,1
693,Bhaskar Mitra,Grzegorz Kukla,1
694,Bhaskar Mitra,Matteo Venanzi,1
695,Bhaskar Mitra,Nicola Cancedda,1
696,Bhaskar Mitra,Piotr Grudzien,1
697,Bhaskar Mitra,Roy Rosemarin,1
698,Christophe Van Gysel,Grzegorz Kukla,1
699,Christophe Van Gysel,Matteo Venanzi,1
700,Christophe Van Gysel,Nicola Cancedda,1
701,Christophe Van Gysel,Piotr Grudzien,1
702,Christophe Van Gysel,Roy Rosemarin,1
703,Grzegorz Kukla,Matteo Venanzi,1
704,Grzegorz Kukla,Nicola Cancedda,1
705,Grzegorz Kukla,Piotr Grudzien,1
706,Grzegorz Kukla,Roy Rosemarin,1
707,Matteo Venanzi,Nicola Cancedda,1
708,Matteo Venanzi,Piotr Grudzien,1
709,Matteo Venanzi,Roy Rosemarin,1
710,Nicola Cancedda,Piotr Grudzien,1
711,Nicola Cancedda,Roy Rosemarin,1
712,Piotr Grudzien,Roy Rosemarin,1
713,Kwang Hee Lee,Myoung-Ho Kim,1
714,Lu Wang 0008,Rui Dong,1
715,Lu Wang 0008,Yizhou Sun,1
716,Lu Wang 0008,Yuan Zhong,1
717,Lu Wang 0008,Yupeng Gu,1
718,Rui Dong,Yizhou Sun,1
719,Rui Dong,Yuan Zhong,1
720,Rui Dong,Yupeng Gu,1
721,Yizhou Sun,Yuan Zhong,1
722,Yizhou Sun,Yupeng Gu,2
723,Yuan Zhong,Yupeng Gu,1
724,Junjie Lin,Wenji Mao,1
725,Junjie Lin,Yuhao Zhang,1
726,Wenji Mao,Yuhao Zhang,1
727,Hyunsoo Kim,Ji Won Yoon,1
728,Hyunsoo Kim,Young Bae Jeon,1
729,Ji Won Yoon,Young Bae Jeon,1
730,Chenyan Xiong,Eduard H. Hovy,1
731,Chenyan Xiong,Jamie Callan,2
732,Chenyan Xiong,Zhengzhong Liu 0001,1
733,Eduard H. Hovy,Jamie Callan,1
734,Eduard H. Hovy,Zhengzhong Liu 0001,1
735,Jamie Callan,Zhengzhong Liu 0001,1
736,Adam Jatowt,Antal van den Bosch,1
737,Adam Jatowt,Gaël Dias,1
738,Adam Jatowt,Marten Düring,1
739,Adam Jatowt,Mohammed Hasanuzzaman,1
740,Antal van den Bosch,Gaël Dias,1
741,Antal van den Bosch,Marten Düring,1
742,Antal van den Bosch,Mohammed Hasanuzzaman,1
743,Gaël Dias,Marten Düring,1
744,Gaël Dias,Mohammed Hasanuzzaman,1
745,Marten Düring,Mohammed Hasanuzzaman,1
746,Bryan Hooi,Christos Faloutsos,3
747,Bryan Hooi,Shenghua Liu,1
748,Christos Faloutsos,Shenghua Liu,1
749,Changsung Moon,Nagiza F. Samatova,1
750,Changsung Moon,Paul Jones 0001,1
751,Nagiza F. Samatova,Paul Jones 0001,1
752,Ferhan Türe,Hua He,1
753,Ferhan Türe,Jimmy Lin,1
754,Ferhan Türe,Jinfeng Rao,1
755,Ferhan Türe,Oliver Jojic,1
756,Hua He,Jimmy Lin,1
757,Hua He,Jinfeng Rao,1
758,Hua He,Oliver Jojic,1
759,Jimmy Lin,Jinfeng Rao,1
760,Jimmy Lin,Oliver Jojic,1
761,Jinfeng Rao,Oliver Jojic,1
762,Byron Choi,Jianliang Xu,1
763,Byron Choi,Jiming Liu 0001,1
764,Byron Choi,William K. Cheung,1
765,Byron Choi,Xin Huang 0001,1
766,Byron Choi,Yanchun Zhang,1
767,Jianliang Xu,Jiming Liu 0001,1
768,Jianliang Xu,William K. Cheung,1
769,Jianliang Xu,Xin Huang 0001,1
770,Jianliang Xu,Yanchun Zhang,1
771,Jiming Liu 0001,William K. Cheung,1
772,Jiming Liu 0001,Xin Huang 0001,1
773,Jiming Liu 0001,Yanchun Zhang,1
774,William K. Cheung,Xin Huang 0001,1
775,William K. Cheung,Yanchun Zhang,1
776,Xin Huang 0001,Yanchun Zhang,1
777,Natali Ruchansky,Sungyong Seo,1
778,Natali Ruchansky,Yan Liu 0002,1
779,Sungyong Seo,Yan Liu 0002,1
780,Mir Tafseer Nayeem,Yllias Chali,1
781,Marie Katsurai,Satoshi Sanjo,1
782,Chengyao Chen,Wenjie Li 0002,1
783,Chengyao Chen,Zhitao Wang,1
784,Wenjie Li 0002,Zhitao Wang,1
785,Boon Thau Loo,Meryem Essaidi,1
786,Boon Thau Loo,Qizhen Zhang 0001,1
787,Boon Thau Loo,Shivani Agarwal 0001,1
788,Boon Thau Loo,Tengyuan Ye,1
789,Boon Thau Loo,Vincent Liu,1
790,Meryem Essaidi,Qizhen Zhang 0001,1
791,Meryem Essaidi,Shivani Agarwal 0001,1
792,Meryem Essaidi,Tengyuan Ye,1
793,Meryem Essaidi,Vincent Liu,1
794,Qizhen Zhang 0001,Shivani Agarwal 0001,1
795,Qizhen Zhang 0001,Tengyuan Ye,1
796,Qizhen Zhang 0001,Vincent Liu,1
797,Shivani Agarwal 0001,Tengyuan Ye,1
798,Shivani Agarwal 0001,Vincent Liu,1
799,Tengyuan Ye,Vincent Liu,1
800,Baris Coskun,Hong Qin,1
801,Baris Coskun,Junting Ye,1
802,Baris Coskun,Meizhu Liu,1
803,Baris Coskun,Shuchu Han,1
804,Baris Coskun,Steven Skiena,1
805,Baris Coskun,Yifan Hu,1
806,Hong Qin,Junting Ye,1
807,Hong Qin,Meizhu Liu,1
808,Hong Qin,Shuchu Han,1
809,Hong Qin,Steven Skiena,1
810,Hong Qin,Yifan Hu,1
811,Junting Ye,Meizhu Liu,1
812,Junting Ye,Shuchu Han,1
813,Junting Ye,Steven Skiena,1
814,Junting Ye,Yifan Hu,1
815,Meizhu Liu,Shuchu Han,1
816,Meizhu Liu,Steven Skiena,1
817,Meizhu Liu,Yifan Hu,1
818,Shuchu Han,Steven Skiena,1
819,Shuchu Han,Yifan Hu,1
820,Steven Skiena,Yifan Hu,1
821,Alessandro Bozzon,Manjira Sinha,1
822,Alessandro Bozzon,Pradeep K. Murukannaiah,1
823,Alessandro Bozzon,Sandya Mannarswamy,1
824,Alessandro Bozzon,Tridib Mukherjee,1
825,Alessandro Bozzon,Xiangnan He 0001,1
826,Manjira Sinha,Pradeep K. Murukannaiah,1
827,Manjira Sinha,Sandya Mannarswamy,1
828,Manjira Sinha,Tridib Mukherjee,1
829,Manjira Sinha,Xiangnan He 0001,1
830,Pradeep K. Murukannaiah,Sandya Mannarswamy,1
831,Pradeep K. Murukannaiah,Tridib Mukherjee,1
832,Pradeep K. Murukannaiah,Xiangnan He 0001,1
833,Sandya Mannarswamy,Tridib Mukherjee,1
834,Sandya Mannarswamy,Xiangnan He 0001,1
835,Tridib Mukherjee,Xiangnan He 0001,1
836,Amin Beheshti,Boualem Benatallah,1
837,Amin Beheshti,HuangTao Xiong,1
838,Amin Beheshti,Reza Nouri,1
839,Amin Beheshti,Van Munin Chhieng,1
840,Amin Beheshti,Xu Zhao,1
841,Boualem Benatallah,HuangTao Xiong,1
842,Boualem Benatallah,Reza Nouri,1
843,Boualem Benatallah,Van Munin Chhieng,1
844,Boualem Benatallah,Xu Zhao,1
845,HuangTao Xiong,Reza Nouri,1
846,HuangTao Xiong,Van Munin Chhieng,1
847,HuangTao Xiong,Xu Zhao,1
848,Reza Nouri,Van Munin Chhieng,1
849,Reza Nouri,Xu Zhao,1
850,Van Munin Chhieng,Xu Zhao,1
851,Jinmao Wei,Jun Wang 0023,1
852,Jinmao Wei,Shuai An,1
853,Jinmao Wei,Zhenglu Yang,1
854,Jun Wang 0023,Shuai An,1
855,Jun Wang 0023,Zhenglu Yang,1
856,Shuai An,Zhenglu Yang,1
857,Adam Fourney,Eric Horvitz,1
858,Adam Fourney,Gireeja Ranade,1
859,Adam Fourney,Markus Mobius,1
860,Adam Fourney,Miklós Z. Rácz,1
861,Eric Horvitz,Gireeja Ranade,1
862,Eric Horvitz,Markus Mobius,1
863,Eric Horvitz,Miklós Z. Rácz,1
864,Gireeja Ranade,Markus Mobius,1
865,Gireeja Ranade,Miklós Z. Rácz,1
866,Markus Mobius,Miklós Z. Rácz,1
867,Lingjuan Lyu,Marimuthu Palaniswami,1
868,Lingjuan Lyu,Xuanli He,1
869,Lingjuan Lyu,Yee Wei Law,1
870,Marimuthu Palaniswami,Xuanli He,1
871,Marimuthu Palaniswami,Yee Wei Law,1
872,Xuanli He,Yee Wei Law,1
873,Il-Chul Moon,Kyungwoo Song,1
874,Il-Chul Moon,Wonsung Lee,1
875,Kyungwoo Song,Wonsung Lee,1
876,Fang Chen 0001,Jianjia Zhang,1
877,Fang Chen 0001,Shaobo Dang,1
878,Fang Chen 0001,Xiongcai Cai,1
879,Fang Chen 0001,Yang Wang 0002,1
880,Jianjia Zhang,Shaobo Dang,1
881,Jianjia Zhang,Xiongcai Cai,1
882,Jianjia Zhang,Yang Wang 0002,1
883,Shaobo Dang,Xiongcai Cai,1
884,Shaobo Dang,Yang Wang 0002,1
885,Xiongcai Cai,Yang Wang 0002,1
886,Ahsanul Haque,Bo Dong,2
887,Ahsanul Haque,Kevin W. Hamlen,1
888,Ahsanul Haque,Latifur Khan,2
889,Ahsanul Haque,Swarup Chandra,1
890,Ahsanul Haque,Zhuoyi Wang,1
891,Bo Dong,Kevin W. Hamlen,1
892,Bo Dong,Latifur Khan,2
893,Bo Dong,Swarup Chandra,1
894,Bo Dong,Zhuoyi Wang,1
895,Kevin W. Hamlen,Latifur Khan,2
896,Kevin W. Hamlen,Swarup Chandra,1
897,Kevin W. Hamlen,Zhuoyi Wang,1
898,Latifur Khan,Swarup Chandra,2
899,Latifur Khan,Zhuoyi Wang,1
900,Swarup Chandra,Zhuoyi Wang,1
901,Lars Schmidt-Thieme,Nghia Duong-Trung,1
902,Abhirup Ghosh,Christopher Lucas 0001,1
903,Abhirup Ghosh,Rik Sarkar,1
904,Christopher Lucas 0001,Rik Sarkar,1
905,Muhammad Aamir Saleem,Rohit Kumar 0002,1
906,Muhammad Aamir Saleem,Toon Calders,1
907,Muhammad Aamir Saleem,Torben Bach Pedersen,1
908,Muhammad Aamir Saleem,Xike Xie,1
909,Rohit Kumar 0002,Toon Calders,1
910,Rohit Kumar 0002,Torben Bach Pedersen,1
911,Rohit Kumar 0002,Xike Xie,1
912,Toon Calders,Torben Bach Pedersen,1
913,Toon Calders,Xike Xie,1
914,Torben Bach Pedersen,Xike Xie,1
915,Chun Wang,Guodong Long,1
916,Chun Wang,Jing Jiang 0002,1
917,Chun Wang,Shirui Pan,1
918,Chun Wang,Xingquan Zhu,1
919,Guodong Long,Jing Jiang 0002,2
920,Guodong Long,Shirui Pan,2
921,Guodong Long,Xingquan Zhu,1
922,Jing Jiang 0002,Shirui Pan,2
923,Jing Jiang 0002,Xingquan Zhu,1
924,Shirui Pan,Xingquan Zhu,1
925,An Liu 0002,Guanfeng Liu 0001,1
926,An Liu 0002,Kai Zheng 0001,1
927,An Liu 0002,Lei Zhao 0001,1
928,An Liu 0002,Meng Hu,1
929,An Liu 0002,Yongxin Shen,1
930,An Liu 0002,Zhixu Li,1
931,Guanfeng Liu 0001,Kai Zheng 0001,1
932,Guanfeng Liu 0001,Lei Zhao 0001,1
933,Guanfeng Liu 0001,Meng Hu,1
934,Guanfeng Liu 0001,Yongxin Shen,1
935,Guanfeng Liu 0001,Zhixu Li,1
936,Kai Zheng 0001,Lei Zhao 0001,1
937,Kai Zheng 0001,Meng Hu,1
938,Kai Zheng 0001,Yongxin Shen,1
939,Kai Zheng 0001,Zhixu Li,1
940,Lei Zhao 0001,Meng Hu,1
941,Lei Zhao 0001,Yongxin Shen,1
942,Lei Zhao 0001,Zhixu Li,1
943,Meng Hu,Yongxin Shen,1
944,Meng Hu,Zhixu Li,1
945,Yongxin Shen,Zhixu Li,1
946,David García-Soriano,Francesco Bonchi,2
947,David García-Soriano,Francesco Gullo,1
948,David García-Soriano,Natali Ruchansky,1
949,David García-Soriano,Nicolas Kourtellis,1
950,Francesco Bonchi,Francesco Gullo,2
951,Francesco Bonchi,Natali Ruchansky,1
952,Francesco Bonchi,Nicolas Kourtellis,1
953,Francesco Gullo,Natali Ruchansky,1
954,Francesco Gullo,Nicolas Kourtellis,1
955,Natali Ruchansky,Nicolas Kourtellis,1
956,Fabio Bettini,Fabio Persia,1
957,Fabio Bettini,Sven Helmer,1
958,Fabio Persia,Sven Helmer,1
959,Shixin Tian,Ying Cai,1
960,Chen Wu,Ming Yan,1
961,Sheng Gao,Tong Li,1
962,Sheng Gao,Yajing Xu,1
963,Tong Li,Yajing Xu,1
964,Chaoran Cui,Huidi Fang,1
965,Chaoran Cui,Xiang Deng,1
966,Chaoran Cui,Xiushan Nie,1
967,Chaoran Cui,Yilong Yin,1
968,Huidi Fang,Xiang Deng,1
969,Huidi Fang,Xiushan Nie,1
970,Huidi Fang,Yilong Yin,1
971,Xiang Deng,Xiushan Nie,1
972,Xiang Deng,Yilong Yin,1
973,Xiushan Nie,Yilong Yin,1
974,Chen Gao,Depeng Jin,1
975,Chen Gao,Huandong Wang,1
976,Chen Gao,Yong Li 0008,1
977,Chen Gao,Zhi-Li Zhang,1
978,Depeng Jin,Huandong Wang,1
979,Depeng Jin,Yong Li 0008,4
980,Depeng Jin,Zhi-Li Zhang,1
981,Huandong Wang,Yong Li 0008,1
982,Huandong Wang,Zhi-Li Zhang,1
983,Yong Li 0008,Zhi-Li Zhang,1
984,Bradley A. Malin,Harichandan Roy,1
985,Bradley A. Malin,Imrul Chowdhury Anindya,1
986,Bradley A. Malin,Murat Kantarcioglu,1
987,Harichandan Roy,Imrul Chowdhury Anindya,1
988,Harichandan Roy,Murat Kantarcioglu,1
989,Imrul Chowdhury Anindya,Murat Kantarcioglu,1
990,Hisashi Kashima,Jiyi Li,1
991,Hisashi Kashima,Yukino Baba,1
992,Jiyi Li,Yukino Baba,1
993,Anthony Deacon,Bevan Koopman,1
994,Anthony Deacon,Guido Zuccon,1
995,Anthony Deacon,Harrisen Scells,1
996,Anthony Deacon,Leif Azzopardi,1
997,Anthony Deacon,Shlomo Geva,1
998,Bevan Koopman,Guido Zuccon,1
999,Bevan Koopman,Harrisen Scells,1
1000,Bevan Koopman,Leif Azzopardi,1
1001,Bevan Koopman,Shlomo Geva,1
1002,Guido Zuccon,Harrisen Scells,1
1003,Guido Zuccon,Leif Azzopardi,1
1004,Guido Zuccon,Shlomo Geva,1
1005,Harrisen Scells,Leif Azzopardi,1
1006,Harrisen Scells,Shlomo Geva,1
1007,Leif Azzopardi,Shlomo Geva,1
1008,Ciya Liao,Jianfeng Gao,1
1009,Ciya Liao,Saekoo Lee,1
1010,Ciya Liao,Xinying Song,1
1011,Ciya Liao,Yelong Shen,1
1012,Ciya Liao,Zhen Liao,1
1013,Jianfeng Gao,Saekoo Lee,1
1014,Jianfeng Gao,Xinying Song,1
1015,Jianfeng Gao,Yelong Shen,2
1016,Jianfeng Gao,Zhen Liao,1
1017,Saekoo Lee,Xinying Song,1
1018,Saekoo Lee,Yelong Shen,1
1019,Saekoo Lee,Zhen Liao,1
1020,Xinying Song,Yelong Shen,1
1021,Xinying Song,Zhen Liao,1
1022,Yelong Shen,Zhen Liao,1
1023,Hen-Hsen Huang,Hsin-Hsi Chen,1
1024,Hen-Hsen Huang,Ting-Yu Yen,1
1025,Hen-Hsen Huang,Yang-Yin Lee,1
1026,Hsin-Hsi Chen,Ting-Yu Yen,1
1027,Hsin-Hsi Chen,Yang-Yin Lee,1
1028,Ting-Yu Yen,Yang-Yin Lee,1
1029,Alexandre Kouznetsov,Amal Zouaq,1
1030,Alexandre Kouznetsov,Ebrahim Bagheri,1
1031,Alexandre Kouznetsov,Faezeh Ensan,1
1032,Amal Zouaq,Ebrahim Bagheri,1
1033,Amal Zouaq,Faezeh Ensan,1
1034,Ebrahim Bagheri,Faezeh Ensan,1
1035,Anurag Roy,Kripabandhu Ghosh,1
1036,Anurag Roy,Saptarshi Ghosh 0001,1
1037,Anurag Roy,Trishnendu Ghorai,1
1038,Kripabandhu Ghosh,Saptarshi Ghosh 0001,2
1039,Kripabandhu Ghosh,Trishnendu Ghorai,1
1040,Saptarshi Ghosh 0001,Trishnendu Ghorai,1
1041,Carlos Castillo 0001,Julia Proskurnia,2
1042,Carlos Castillo 0001,Karl Aberer,2
1043,Carlos Castillo 0001,Philippe Cudré-Mauroux,2
1044,Carlos Castillo 0001,Ruslan Mavlyutov,1
1045,Julia Proskurnia,Karl Aberer,2
1046,Julia Proskurnia,Philippe Cudré-Mauroux,2
1047,Julia Proskurnia,Ruslan Mavlyutov,1
1048,Karl Aberer,Philippe Cudré-Mauroux,2
1049,Karl Aberer,Ruslan Mavlyutov,1
1050,Philippe Cudré-Mauroux,Ruslan Mavlyutov,1
1051,Bin Cao 0004,Chenyu Hou,1
1052,Bin Cao 0004,Jing Fan,1
1053,Chenyu Hou,Jing Fan,1
1054,Akshay Kansal,Francesca Spezzano,1
1055,Jun Xiao 0001,Min Yang 0007,1
1056,Jun Xiao 0001,Yixin Xu,1
1057,Jun Xiao 0001,Yueting Zhuang,1
1058,Jun Xiao 0001,Yutong Wang,1
1059,Jun Xiao 0001,Zhou Zhao,1
1060,Min Yang 0007,Yixin Xu,1
1061,Min Yang 0007,Yueting Zhuang,1
1062,Min Yang 0007,Yutong Wang,1
1063,Yixin Xu,Yueting Zhuang,1
1064,Yixin Xu,Yutong Wang,1
1065,Yixin Xu,Zhou Zhao,1
1066,Yueting Zhuang,Yutong Wang,1
1067,Yueting Zhuang,Zhou Zhao,1
1068,Yutong Wang,Zhou Zhao,1
1069,Baihua Zheng,Hao Wu 0011,1
1070,Baihua Zheng,Weiwei Sun,1
1071,Hao Wu 0011,Weiwei Sun,1
1072,Bing-Jie Sun,Huawei Shen,1
1073,Bing-Jie Sun,Jinhua Gao,1
1074,Bing-Jie Sun,Wentao Ouyang,1
1075,Bing-Jie Sun,Xueqi Cheng,1
1076,Huawei Shen,Jinhua Gao,1
1077,Jinhua Gao,Wentao Ouyang,1
1078,Jinhua Gao,Xueqi Cheng,1
1079,Elem Güzel Kalayci,Evgeny Kharlamov,1
1080,Elem Güzel Kalayci,Gulnar Mehdi,1
1081,Elem Güzel Kalayci,Guohui Xiao 0001,1
1082,Elem Güzel Kalayci,Ian Horrocks,1
1083,Elem Güzel Kalayci,Mikhail Roshchin,1
1084,Elem Güzel Kalayci,Ognjen Savkovic,1
1085,Elem Güzel Kalayci,Sebastian Brandt 0001,1
1086,Elem Güzel Kalayci,Thomas A. Runkler,1
1087,Evgeny Kharlamov,Sebastian Brandt 0001,1
1088,Evgeny Kharlamov,Thomas A. Runkler,1
1089,Gulnar Mehdi,Sebastian Brandt 0001,1
1090,Gulnar Mehdi,Thomas A. Runkler,1
1091,Guohui Xiao 0001,Sebastian Brandt 0001,1
1092,Guohui Xiao 0001,Thomas A. Runkler,1
1093,Ian Horrocks,Sebastian Brandt 0001,1
1094,Ian Horrocks,Thomas A. Runkler,1
1095,Mikhail Roshchin,Sebastian Brandt 0001,1
1096,Mikhail Roshchin,Thomas A. Runkler,1
1097,Ognjen Savkovic,Sebastian Brandt 0001,1
1098,Ognjen Savkovic,Thomas A. Runkler,1
1099,Sebastian Brandt 0001,Thomas A. Runkler,1
1100,Carlos Castillo 0001,Francesco Bonchi,1
1101,Carlos Castillo 0001,Meike Zehlike,1
1102,Carlos Castillo 0001,Mohamed Megahed,1
1103,Carlos Castillo 0001,Ricardo Baeza-Yates,1
1104,Carlos Castillo 0001,Sara Hajian,1
1105,Francesco Bonchi,Meike Zehlike,1
1106,Francesco Bonchi,Mohamed Megahed,1
1107,Francesco Bonchi,Ricardo Baeza-Yates,1
1108,Francesco Bonchi,Sara Hajian,1
1109,Meike Zehlike,Mohamed Megahed,1
1110,Meike Zehlike,Ricardo Baeza-Yates,1
1111,Meike Zehlike,Sara Hajian,1
1112,Mohamed Megahed,Ricardo Baeza-Yates,1
1113,Mohamed Megahed,Sara Hajian,1
1114,Ricardo Baeza-Yates,Sara Hajian,1
1115,Hailong Sun 0001,Tao Han 0003,1
1116,Hailong Sun 0001,Xudong Liu 0001,1
1117,Hailong Sun 0001,Yangqiu Song,1
1118,Hailong Sun 0001,Zizhe Wang,1
1119,Tao Han 0003,Xudong Liu 0001,1
1120,Tao Han 0003,Yangqiu Song,1
1121,Tao Han 0003,Zizhe Wang,1
1122,Xudong Liu 0001,Yangqiu Song,1
1123,Xudong Liu 0001,Zizhe Wang,1
1124,Yangqiu Song,Zizhe Wang,1
1125,Adam Jatowt,Ricardo Campos 0001,1
1126,Asia J. Biega,Gerhard Weikum,2
1127,Asia J. Biega,Rishiraj Saha Roy,1
1128,Asia J. Biega,Sedigheh Eslami,1
1129,Gerhard Weikum,Rishiraj Saha Roy,1
1130,Gerhard Weikum,Sedigheh Eslami,1
1131,Rishiraj Saha Roy,Sedigheh Eslami,1
1132,Alexander Kotov,Jiaxing Tan,1
1133,Alexander Kotov,Rojiar Pir Mohammadiani,1
1134,Alexander Kotov,Yumei Huo,1
1135,Jiaxing Tan,Rojiar Pir Mohammadiani,1
1136,Jiaxing Tan,Yumei Huo,1
1137,Rojiar Pir Mohammadiani,Yumei Huo,1
1138,Abhishek Gupta,Shakti Sinha,1
1139,Abhishek Gupta,Viet Ha-Thuc,1
1140,Abhishek Gupta,Vijay Dialani,1
1141,Abhishek Gupta,Xianren Wu,1
1142,Abhishek Gupta,Yan Yan,1
1143,Shakti Sinha,Viet Ha-Thuc,1
1144,Shakti Sinha,Vijay Dialani,1
1145,Shakti Sinha,Xianren Wu,1
1146,Shakti Sinha,Yan Yan,1
1147,Viet Ha-Thuc,Vijay Dialani,1
1148,Viet Ha-Thuc,Xianren Wu,1
1149,Viet Ha-Thuc,Yan Yan,1
1150,Vijay Dialani,Xianren Wu,1
1151,Vijay Dialani,Yan Yan,1
1152,Xianren Wu,Yan Yan,1
1153,Daniel A. McFarland,Jure Leskovec,1
1154,Daniel A. McFarland,Minkyoung Kim,1
1155,Jure Leskovec,Minkyoung Kim,1
1156,ChengXiang Zhai,Dominic Seyler,1
1157,ChengXiang Zhai,Shubhra Kanti Karmaker Santu,1
1158,ChengXiang Zhai,Yiren Wang,1
1159,Dominic Seyler,Shubhra Kanti Karmaker Santu,1
1160,Dominic Seyler,Yiren Wang,1
1161,Shubhra Kanti Karmaker Santu,Yiren Wang,1
1162,Huidi Zhang,Jinfei Liu,1
1163,Huidi Zhang,Li Xiong 0001,1
1164,Huidi Zhang,Wenhui Yu,1
1165,Huidi Zhang,Xu Chen 0017,1
1166,Huidi Zhang,Zheng Qin,1
1167,Jinfei Liu,Li Xiong 0001,1
1168,Jinfei Liu,Wenhui Yu,1
1169,Jinfei Liu,Xu Chen 0017,1
1170,Jinfei Liu,Zheng Qin,1
1171,Li Xiong 0001,Wenhui Yu,1
