,From,To,Weight
9987,César A. Hidalgo,Madelon Hulsebos,1
9988,César A. Hidalgo,Michiel A. Bakker,1
9989,César A. Hidalgo,Tim Kraska,1
9990,César A. Hidalgo,Çagatay Demiralp,1
9991,Emanuel Zgraggen,Kevin Zeng Hu,1
9992,Emanuel Zgraggen,Madelon Hulsebos,1
9993,Emanuel Zgraggen,Michiel A. Bakker,1
9994,Emanuel Zgraggen,Tim Kraska,1
9995,Emanuel Zgraggen,Çagatay Demiralp,1
9996,Kevin Zeng Hu,Madelon Hulsebos,1
9997,Kevin Zeng Hu,Michiel A. Bakker,1
9998,Kevin Zeng Hu,Tim Kraska,1
9999,Kevin Zeng Hu,Çagatay Demiralp,1
10000,Madelon Hulsebos,Michiel A. Bakker,1
10001,Madelon Hulsebos,Tim Kraska,1
10002,Madelon Hulsebos,Çagatay Demiralp,1
10003,Michiel A. Bakker,Tim Kraska,1
10004,Michiel A. Bakker,Çagatay Demiralp,1
10005,Tim Kraska,Çagatay Demiralp,1
10006,Ahmed Rashed,Josif Grabocka,1
10007,Ahmed Rashed,Lars Schmidt-Thieme,2
10008,Josif Grabocka,Lars Schmidt-Thieme,1
10009,Bei Chen,Chen Gao,1
10010,Bei Chen,Jian-Guang Lou,1
10011,Bei Chen,Xiangnan He 0001,1
10012,Bei Chen,Yihong Chen,1
10013,Bei Chen,Yong Li 0008,1
10014,Bei Chen,Yue Wang,1
10015,Chen Gao,Jian-Guang Lou,1
10016,Chen Gao,Yihong Chen,1
10017,Chen Gao,Yue Wang,1
10018,Jian-Guang Lou,Xiangnan He 0001,1
10019,Jian-Guang Lou,Yihong Chen,1
10020,Jian-Guang Lou,Yong Li 0008,1
10021,Jian-Guang Lou,Yue Wang,1
10022,Xiangnan He 0001,Yihong Chen,1
10023,Xiangnan He 0001,Yue Wang,1
10024,Yihong Chen,Yong Li 0008,1
10025,Yihong Chen,Yue Wang,1
10026,Yong Li 0008,Yue Wang,1
10027,Ankit Shingavi,Bing Yin,1
10028,Ankit Shingavi,Choon Hui Teo,1
10029,Ankit Shingavi,Hao Gu,1
10030,Ankit Shingavi,Priyanka Nigam,1
10031,Ankit Shingavi,Vihan Lakshman,1
10032,Ankit Shingavi,Vijai Mohan,1
10033,Ankit Shingavi,Weitian Allen Ding,1
10034,Ankit Shingavi,Yiwei Song,1
10035,Bing Yin,Choon Hui Teo,1
10036,Bing Yin,Hao Gu,1
10037,Bing Yin,Priyanka Nigam,1
10038,Bing Yin,Vihan Lakshman,1
10039,Bing Yin,Vijai Mohan,1
10040,Bing Yin,Weitian Allen Ding,1
10041,Bing Yin,Yiwei Song,1
10042,Choon Hui Teo,Hao Gu,1
10043,Choon Hui Teo,Priyanka Nigam,1
10044,Choon Hui Teo,Vihan Lakshman,1
10045,Choon Hui Teo,Weitian Allen Ding,1
10046,Choon Hui Teo,Yiwei Song,1
10047,Hao Gu,Priyanka Nigam,1
10048,Hao Gu,Vihan Lakshman,1
10049,Hao Gu,Vijai Mohan,1
10050,Hao Gu,Weitian Allen Ding,1
10051,Hao Gu,Yiwei Song,1
10052,Priyanka Nigam,Vihan Lakshman,1
10053,Priyanka Nigam,Vijai Mohan,1
10054,Priyanka Nigam,Weitian Allen Ding,1
10055,Priyanka Nigam,Yiwei Song,1
10056,Vihan Lakshman,Vijai Mohan,1
10057,Vihan Lakshman,Weitian Allen Ding,1
10058,Vihan Lakshman,Yiwei Song,1
10059,Vijai Mohan,Weitian Allen Ding,1
10060,Vijai Mohan,Yiwei Song,1
10061,Weitian Allen Ding,Yiwei Song,1
10062,Congzheng Song,Vitaly Shmatikov,1
10063,Jiaxin Mao,Mengyang Liu,1
10064,Mengyang Liu,Min Zhang 0006,1
10065,Mengyang Liu,Shaoping Ma,1
10066,Mengyang Liu,Yiqun Liu 0001,1
10067,Jia Wang 0001,Shobha Venkataraman,1
10068,Ari Kobren,Ian Langmore,1
10069,Ari Kobren,Johann Hibschman,1
10070,Ari Kobren,Oksana Yakhnenko,1
10071,Ari Kobren,Pablo Barrio 0002,1
10072,Ian Langmore,Johann Hibschman,1
10073,Ian Langmore,Oksana Yakhnenko,1
10074,Ian Langmore,Pablo Barrio 0002,1
10075,Johann Hibschman,Oksana Yakhnenko,1
10076,Johann Hibschman,Pablo Barrio 0002,1
10077,Oksana Yakhnenko,Pablo Barrio 0002,1
10078,Guang Qiu,Jun Zhao 0009,1
10079,Guang Qiu,Xiaofei He 0001,1
10080,Guang Qiu,Zhou Zhou,1
10081,Jun Zhao 0009,Wei Ning,1
10082,Jun Zhao 0009,Wei Zhao 0019,1
10083,Jun Zhao 0009,Xiaofei He 0001,1
10084,Jun Zhao 0009,Zhou Zhou,1
10085,Jun Zhao 0009,Ziyu Guan,1
10086,Wei Ning,Xiaofei He 0001,1
10087,Wei Ning,Zhou Zhou,1
10088,Wei Zhao 0019,Xiaofei He 0001,1
10089,Wei Zhao 0019,Zhou Zhou,1
10090,Xiaofei He 0001,Zhou Zhou,1
10091,Xiaofei He 0001,Ziyu Guan,1
10092,Zhou Zhou,Ziyu Guan,1
10093,Hongteng Xu,Junchi Yan,1
10094,Hongteng Xu,Liangda Li,1
10095,Junchi Yan,Liangda Li,1
10096,Pavel A. Dmitriev,Somit Gupta,2
10097,Pavel A. Dmitriev,Xiaolin Shi,1
10098,Pavel A. Dmitriev,Xin Fu,1
10099,Somit Gupta,Xiaolin Shi,1
10100,Somit Gupta,Xin Fu,1
10101,Xiaolin Shi,Xin Fu,1
10102,Alex Beutel,Cristos Goodrow,1
10103,Alex Beutel,Hai Qian,1
10104,Alex Beutel,Jilin Chen,1
10105,Alex Beutel,Li Wei,1
10106,Alex Beutel,Lichan Hong,1
10107,Alex Beutel,Lukasz Heldt,1
10108,Alex Beutel,Tulsee Doshi,1
10109,Alex Beutel,Yi Wu,1
10110,Alex Beutel,Zhe Zhao,1
10111,Cristos Goodrow,Ed H. Chi,1
10112,Cristos Goodrow,Hai Qian,1
10113,Cristos Goodrow,Jilin Chen,1
10114,Cristos Goodrow,Li Wei,1
10115,Cristos Goodrow,Lichan Hong,1
10116,Cristos Goodrow,Lukasz Heldt,1
10117,Cristos Goodrow,Tulsee Doshi,1
10118,Cristos Goodrow,Yi Wu,1
10119,Cristos Goodrow,Zhe Zhao,1
10120,Ed H. Chi,Hai Qian,1
10121,Ed H. Chi,Jilin Chen,1
10122,Ed H. Chi,Li Wei,1
10123,Ed H. Chi,Lichan Hong,1
10124,Ed H. Chi,Lukasz Heldt,1
10125,Ed H. Chi,Tulsee Doshi,1
10126,Ed H. Chi,Yi Wu,1
10127,Ed H. Chi,Zhe Zhao,1
10128,Hai Qian,Jilin Chen,1
10129,Hai Qian,Li Wei,1
10130,Hai Qian,Lichan Hong,1
10131,Hai Qian,Lukasz Heldt,1
10132,Hai Qian,Tulsee Doshi,1
10133,Hai Qian,Yi Wu,1
10134,Hai Qian,Zhe Zhao,1
10135,Jilin Chen,Li Wei,1
10136,Jilin Chen,Lichan Hong,1
10137,Jilin Chen,Lukasz Heldt,1
10138,Jilin Chen,Tulsee Doshi,1
10139,Jilin Chen,Yi Wu,1
10140,Jilin Chen,Zhe Zhao,1
10141,Li Wei,Lichan Hong,1
10142,Li Wei,Lukasz Heldt,1
10143,Li Wei,Tulsee Doshi,1
10144,Li Wei,Yi Wu,1
10145,Li Wei,Zhe Zhao,1
10146,Lichan Hong,Lukasz Heldt,1
10147,Lichan Hong,Tulsee Doshi,1
10148,Lichan Hong,Yi Wu,1
10149,Lichan Hong,Zhe Zhao,1
10150,Lukasz Heldt,Tulsee Doshi,1
10151,Lukasz Heldt,Yi Wu,1
10152,Lukasz Heldt,Zhe Zhao,1
10153,Tulsee Doshi,Yi Wu,1
10154,Tulsee Doshi,Zhe Zhao,1
10155,Yi Wu,Zhe Zhao,1
10156,Chao Zhang 0014,Funing Sun,1
10157,Chao Zhang 0014,Hongzhi Shi,1
10158,Chao Zhang 0014,Quanming Yao,1
10159,Depeng Jin,Hongzhi Shi,1
10160,Depeng Jin,Quanming Yao,1
10161,Funing Sun,Hongzhi Shi,1
10162,Funing Sun,Quanming Yao,1
10163,Hongzhi Shi,Quanming Yao,1
10164,Hongzhi Shi,Yong Li 0008,1
10165,Quanming Yao,Yong Li 0008,1
10166,Jiarui Qin,Kan Ren,1
10167,Jiarui Qin,Lei Zheng,1
10168,Jiarui Qin,Weinan Zhang 0001,1
10169,Jiarui Qin,Yong Yu 0001,1
10170,Jiarui Qin,Zhengyu Yang,1
10171,Kan Ren,Lei Zheng,1
10172,Kan Ren,Weinan Zhang 0001,1
10173,Kan Ren,Yong Yu 0001,1
10174,Kan Ren,Zhengyu Yang,1
10175,Lei Zheng,Weinan Zhang 0001,1
10176,Lei Zheng,Yong Yu 0001,1
10177,Lei Zheng,Zhengyu Yang,1
10178,Weinan Zhang 0001,Zhengyu Yang,1
10179,Yong Yu 0001,Zhengyu Yang,1
10180,Qingquan Song,Xiao Huang 0001,1
10181,Qingquan Song,Yuening Li,1
10182,Xia Hu,Xiao Huang 0001,1
10183,Enhong Chen,Wei Tong,1
10184,Enhong Chen,Yu Su 0002,1
10185,Qi Liu 0003,Wei Tong,1
10186,Qi Liu 0003,Yu Su 0002,1
10187,Shijin Wang 0001,Wei Tong,1
10188,Shijin Wang 0001,Yu Su 0002,1
10189,Shijin Wang 0001,Yu Yin,1
10190,Shijin Wang 0001,Zhenya Huang,1
10191,Wei Tong,Yu Su 0002,1
10192,Wei Tong,Yu Yin,1
10193,Wei Tong,Zhenya Huang,1
10194,Yu Su 0002,Yu Yin,1
10195,Yu Su 0002,Zhenya Huang,1
10196,Ankur Taly,Krishna Gade,1
10197,Ankur Taly,Krishnaram Kenthapadi,1
10198,Ankur Taly,Sahin Cem Geyik,1
10199,Ankur Taly,Varun Mithal,1
10200,Krishna Gade,Krishnaram Kenthapadi,1
10201,Krishna Gade,Sahin Cem Geyik,1
10202,Krishna Gade,Varun Mithal,1
10203,Krishnaram Kenthapadi,Varun Mithal,1
10204,Sahin Cem Geyik,Varun Mithal,1
10205,Paul Koch,Rich Caruana,1
10206,Paul Koch,Sarah Tan,1
10207,Paul Koch,Urszula Chajewska,1
10208,Paul Koch,Xuezhou Zhang,1
10209,Paul Koch,Yin Lou,1
10210,Rich Caruana,Sarah Tan,1
10211,Rich Caruana,Urszula Chajewska,1
10212,Rich Caruana,Xuezhou Zhang,1
10213,Rich Caruana,Yin Lou,1
10214,Sarah Tan,Urszula Chajewska,1
10215,Sarah Tan,Xuezhou Zhang,1
10216,Sarah Tan,Yin Lou,1
10217,Urszula Chajewska,Xuezhou Zhang,1
10218,Urszula Chajewska,Yin Lou,1
10219,Xuezhou Zhang,Yin Lou,1
10220,Bailu Ding,Chi Wang,1
10221,Amir Najmi,David Rolnick,1
10222,Amir Najmi,Jean Pouget-Abadie,1
10223,Amir Najmi,Kevin Aydin,1
10224,Amir Najmi,Shahab Kamali,1
10225,Amir Najmi,Vahab S. Mirrokni,1
10226,David Rolnick,Jean Pouget-Abadie,1
10227,David Rolnick,Kevin Aydin,1
10228,David Rolnick,Shahab Kamali,1
10229,David Rolnick,Vahab S. Mirrokni,1
10230,Jean Pouget-Abadie,Kevin Aydin,1
10231,Jean Pouget-Abadie,Shahab Kamali,1
10232,Jean Pouget-Abadie,Vahab S. Mirrokni,1
10233,Kevin Aydin,Shahab Kamali,1
10234,Kevin Aydin,Vahab S. Mirrokni,1
10235,Shahab Kamali,Vahab S. Mirrokni,1
10236,Eduard C. Dragut,Lihong He,1
10237,Eduard C. Dragut,Shanshan Zhang,1
10238,Eduard C. Dragut,Slobodan Vucetic,1
10239,Lihong He,Shanshan Zhang,1
10240,Lihong He,Slobodan Vucetic,1
10241,Shanshan Zhang,Slobodan Vucetic,1
10242,Hanghang Tong,Jingrui He,1
10243,Hanghang Tong,Pei Yang 0001,1
10244,Hanghang Tong,Qi Tan,1
10245,Jingrui He,Pei Yang 0001,1
10246,Jingrui He,Qi Tan,1
10247,Pei Yang 0001,Qi Tan,1
10248,Haizhi Yang,Hengjie Song,1
10249,Haizhi Yang,Tengyun Wang,1
10250,Haizhi Yang,Xiaoli Tang,1
10251,Hengjie Song,Tengyun Wang,1
10252,Hengjie Song,Xiaoli Tang,1
10253,Tengyun Wang,Xiaoli Tang,1
10254,Hongxia Yang,Junyang Lin,1
10255,Hongxia Yang,Qibin Chen,1
10256,Hongxia Yang,Yichang Zhang,1
10257,Jie Tang 0001,Junyang Lin,1
10258,Jie Tang 0001,Qibin Chen,1
10259,Jie Tang 0001,Yichang Zhang,1
10260,Jingren Zhou,Junyang Lin,1
10261,Jingren Zhou,Qibin Chen,1
10262,Jingren Zhou,Yichang Zhang,1
10263,Junyang Lin,Qibin Chen,1
10264,Junyang Lin,Yichang Zhang,1
10265,Qibin Chen,Yichang Zhang,1
10266,Deniz Erdogmus,Jayashree Kalpathy-Cramer,1
10267,Deniz Erdogmus,Jennifer G. Dy,1
10268,Deniz Erdogmus,John Peter Campbell,1
10269,Deniz Erdogmus,Michael F. Chiang,1
10270,Deniz Erdogmus,Peng Tian,1
10271,Deniz Erdogmus,Stratis Ioannidis,1
10272,Deniz Erdogmus,Susan Ostmo,1
10273,Deniz Erdogmus,Yuan Guo,1
10274,Jayashree Kalpathy-Cramer,Jennifer G. Dy,1
10275,Jayashree Kalpathy-Cramer,John Peter Campbell,1
10276,Jayashree Kalpathy-Cramer,Michael F. Chiang,1
10277,Jayashree Kalpathy-Cramer,Peng Tian,1
10278,Jayashree Kalpathy-Cramer,Stratis Ioannidis,1
10279,Jayashree Kalpathy-Cramer,Susan Ostmo,1
10280,Jayashree Kalpathy-Cramer,Yuan Guo,1
10281,Jennifer G. Dy,John Peter Campbell,1
10282,Jennifer G. Dy,Michael F. Chiang,1
10283,Jennifer G. Dy,Peng Tian,1
10284,Jennifer G. Dy,Stratis Ioannidis,1
10285,Jennifer G. Dy,Susan Ostmo,1
10286,Jennifer G. Dy,Yuan Guo,1
10287,John Peter Campbell,Michael F. Chiang,1
10288,John Peter Campbell,Peng Tian,1
10289,John Peter Campbell,Stratis Ioannidis,1
10290,John Peter Campbell,Susan Ostmo,1
10291,John Peter Campbell,Yuan Guo,1
10292,Michael F. Chiang,Peng Tian,1
10293,Michael F. Chiang,Stratis Ioannidis,1
10294,Michael F. Chiang,Susan Ostmo,1
10295,Michael F. Chiang,Yuan Guo,1
10296,Peng Tian,Stratis Ioannidis,1
10297,Peng Tian,Susan Ostmo,1
10298,Peng Tian,Yuan Guo,1
10299,Stratis Ioannidis,Susan Ostmo,1
10300,Stratis Ioannidis,Yuan Guo,1
10301,Susan Ostmo,Yuan Guo,1
10302,Da-Wei Zhou,De-Chuan Zhan,1
10303,Da-Wei Zhou,Hui Xiong 0001,1
10304,Da-Wei Zhou,Yang Yang 0074,1
10305,Da-Wei Zhou,Yuan Jiang 0001,1
10306,De-Chuan Zhan,Hui Xiong 0001,1
10307,De-Chuan Zhan,Yang Yang 0074,1
10308,De-Chuan Zhan,Yuan Jiang 0001,1
10309,Hui Xiong 0001,Yang Yang 0074,1
10310,Hui Xiong 0001,Yuan Jiang 0001,1
10311,Yang Yang 0074,Yuan Jiang 0001,1
10312,Dong Zheng,Lei Jiang,1
10313,Dong Zheng,Liangtao Xu,1
10314,Dong Zheng,Qingyong Li,1
10315,Dong Zheng,Tianyang Lin,1
10316,Dong Zheng,Weitao Lyu,1
10317,Dong Zheng,Wen Yao,1
10318,Dong Zheng,Yangli-ao Geng,1
10319,Dong Zheng,Yijun Zhang,1
10320,Lei Jiang,Liangtao Xu,1
10321,Lei Jiang,Qingyong Li,1
10322,Lei Jiang,Tianyang Lin,1
10323,Lei Jiang,Weitao Lyu,1
10324,Lei Jiang,Wen Yao,1
10325,Lei Jiang,Yangli-ao Geng,1
10326,Lei Jiang,Yijun Zhang,1
10327,Liangtao Xu,Qingyong Li,1
10328,Liangtao Xu,Tianyang Lin,1
10329,Liangtao Xu,Weitao Lyu,1
10330,Liangtao Xu,Wen Yao,1
10331,Liangtao Xu,Yangli-ao Geng,1
10332,Liangtao Xu,Yijun Zhang,1
10333,Qingyong Li,Tianyang Lin,1
10334,Qingyong Li,Weitao Lyu,1
10335,Qingyong Li,Wen Yao,1
10336,Qingyong Li,Yangli-ao Geng,1
10337,Qingyong Li,Yijun Zhang,1
10338,Tianyang Lin,Weitao Lyu,1
10339,Tianyang Lin,Wen Yao,1
10340,Tianyang Lin,Yangli-ao Geng,1
10341,Tianyang Lin,Yijun Zhang,1
10342,Weitao Lyu,Wen Yao,1
10343,Weitao Lyu,Yangli-ao Geng,1
10344,Weitao Lyu,Yijun Zhang,1
10345,Wen Yao,Yangli-ao Geng,1
10346,Wen Yao,Yijun Zhang,1
10347,Yangli-ao Geng,Yijun Zhang,1
10348,Changjie Fan,Jianshi Lin,1
10349,Changjie Fan,Peng Cui,1
10350,Changjie Fan,Runze Wu,1
10351,Changjie Fan,Shize Zhang,1
10352,Jianrong Tao,Jianshi Lin,1
10353,Jianrong Tao,Peng Cui,1
10354,Jianrong Tao,Runze Wu,1
10355,Jianrong Tao,Shize Zhang,1
10356,Jianshi Lin,Peng Cui,1
10357,Jianshi Lin,Runze Wu,1
10358,Jianshi Lin,Sha Zhao,1
10359,Jianshi Lin,Shize Zhang,1
10360,Peng Cui,Runze Wu,1
10361,Peng Cui,Sha Zhao,1
10362,Peng Cui,Shize Zhang,1
10363,Runze Wu,Sha Zhao,1
10364,Runze Wu,Shize Zhang,1
10365,Sha Zhao,Shize Zhang,1
10366,Chenyou Fan,Chi Zhang 0012,1
10367,Chenyou Fan,Di Wu,1
10368,Chenyou Fan,Heng Huang,1
10369,Chenyou Fan,Jian Pei,1
10370,Chenyou Fan,Rong Yuan,1
10371,Chenyou Fan,Wensheng Wang,1
10372,Chenyou Fan,Xiaoyue Li,1
10373,Chenyou Fan,Yi Pan,1
10374,Chenyou Fan,Yuze Zhang,1
10375,Chi Zhang 0012,Di Wu,1
10376,Chi Zhang 0012,Heng Huang,1
10377,Chi Zhang 0012,Jian Pei,1
10378,Chi Zhang 0012,Rong Yuan,1
10379,Chi Zhang 0012,Wensheng Wang,1
10380,Chi Zhang 0012,Xiaoyue Li,1
10381,Chi Zhang 0012,Yi Pan,1
10382,Chi Zhang 0012,Yuze Zhang,1
10383,Di Wu,Heng Huang,1
10384,Di Wu,Jian Pei,1
10385,Di Wu,Rong Yuan,1
10386,Di Wu,Wensheng Wang,1
10387,Di Wu,Xiaoyue Li,1
10388,Di Wu,Yi Pan,1
10389,Di Wu,Yuze Zhang,1
10390,Heng Huang,Rong Yuan,1
10391,Heng Huang,Wensheng Wang,1
10392,Heng Huang,Xiaoyue Li,1
10393,Heng Huang,Yi Pan,1
10394,Heng Huang,Yuze Zhang,1
10395,Jian Pei,Rong Yuan,1
10396,Jian Pei,Wensheng Wang,1
10397,Jian Pei,Xiaoyue Li,1
10398,Jian Pei,Yi Pan,1
10399,Jian Pei,Yuze Zhang,1
10400,Rong Yuan,Wensheng Wang,1
10401,Rong Yuan,Xiaoyue Li,1
10402,Rong Yuan,Yi Pan,1
10403,Rong Yuan,Yuze Zhang,1
10404,Wensheng Wang,Xiaoyue Li,1
10405,Wensheng Wang,Yi Pan,1
10406,Wensheng Wang,Yuze Zhang,1
10407,Xiaoyue Li,Yi Pan,1
10408,Xiaoyue Li,Yuze Zhang,1
10409,Yi Pan,Yuze Zhang,1
10410,Hao Liu 0026,Hui Xiong 0001,1
10411,Hao Liu 0026,Jianguo Duan,1
10412,Hao Liu 0026,Panpan Zhang,1
10413,Hao Liu 0026,Xinjiang Lu,1
10414,Hao Liu 0026,Yongxin Tong,1
10415,Hui Xiong 0001,Jianguo Duan,1
10416,Hui Xiong 0001,Panpan Zhang,1
10417,Hui Xiong 0001,Xinjiang Lu,1
10418,Hui Xiong 0001,Yongxin Tong,1
10419,Jianguo Duan,Panpan Zhang,1
10420,Jianguo Duan,Xinjiang Lu,1
10421,Jianguo Duan,Yongxin Tong,1
10422,Panpan Zhang,Xinjiang Lu,1
10423,Panpan Zhang,Yongxin Tong,1
10424,Xinjiang Lu,Yongxin Tong,1
10425,Junting Ye,Steven Skiena,2
10426,Daewon Chung,Myeong Shin Lee,1
10427,Daewon Chung,Okchul Jung,1
10428,Daewon Chung,Sangyup Lee,1
10429,Daewon Chung,Shahroz Tariq,1
10430,Daewon Chung,Simon S. Woo,1
10431,Daewon Chung,Youjin Shin,1
10432,Myeong Shin Lee,Okchul Jung,1
10433,Myeong Shin Lee,Sangyup Lee,1
10434,Myeong Shin Lee,Shahroz Tariq,1
10435,Myeong Shin Lee,Simon S. Woo,1
10436,Myeong Shin Lee,Youjin Shin,1
10437,Okchul Jung,Sangyup Lee,1
10438,Okchul Jung,Shahroz Tariq,1
10439,Okchul Jung,Simon S. Woo,1
10440,Okchul Jung,Youjin Shin,1
10441,Sangyup Lee,Shahroz Tariq,1
10442,Sangyup Lee,Simon S. Woo,1
10443,Sangyup Lee,Youjin Shin,1
10444,Shahroz Tariq,Simon S. Woo,1
10445,Shahroz Tariq,Youjin Shin,1
10446,Bin Wang 0045,Guangquan Zhang 0001,1
10447,Bin Wang 0045,Huaishao Luo,1
10448,Bin Wang 0045,Jie Lu 0001,1
10449,Bin Wang 0045,Tianrui Li,1
10450,Bin Wang 0045,Yu Zheng 0004,1
10451,Bin Wang 0045,Zheng Yan 0001,1
10452,Guangquan Zhang 0001,Huaishao Luo,1
10453,Guangquan Zhang 0001,Tianrui Li,1
10454,Guangquan Zhang 0001,Yu Zheng 0004,1
10455,Guangquan Zhang 0001,Zheng Yan 0001,1
10456,Huaishao Luo,Jie Lu 0001,1
10457,Huaishao Luo,Tianrui Li,1
10458,Huaishao Luo,Yu Zheng 0004,1
10459,Huaishao Luo,Zheng Yan 0001,1
10460,Jie Lu 0001,Tianrui Li,1
10461,Jie Lu 0001,Yu Zheng 0004,1
10462,Jie Lu 0001,Zheng Yan 0001,1
10463,Tianrui Li,Zheng Yan 0001,1
10464,Yu Zheng 0004,Zheng Yan 0001,1
10465,Arnab Nandi 0001,Mohammad Hossein Samavatian,1
10466,Arnab Nandi 0001,Rajiv Ramnath,1
10467,Arnab Nandi 0001,Sobhan Moosavi,1
10468,Arnab Nandi 0001,Srinivasan Parthasarathy 0001,1
10469,Mohammad Hossein Samavatian,Rajiv Ramnath,1
10470,Mohammad Hossein Samavatian,Sobhan Moosavi,1
10471,Mohammad Hossein Samavatian,Srinivasan Parthasarathy 0001,1
10472,Rajiv Ramnath,Sobhan Moosavi,1
10473,Rajiv Ramnath,Srinivasan Parthasarathy 0001,1
10474,Sobhan Moosavi,Srinivasan Parthasarathy 0001,1
10475,Kian-Lee Tan,Yanhao Wang 0001,1
10476,Kian-Lee Tan,Yuchen Li 0001,1
10477,Yanhao Wang 0001,Yuchen Li 0001,1
10478,Jérémie Mary,Mike Gartrell,1
10479,Jérémie Mary,Romain Warlop,1
10480,Mike Gartrell,Romain Warlop,1
10481,Chengxi Zang,Fei Wang 0001,2
10482,Lucas Bernardi,Pablo Estevez,1
10483,Lucas Bernardi,Themistoklis Mavridis,1
10484,Pablo Estevez,Themistoklis Mavridis,1
10485,Fenglong Ma,Jingrui He,1
10486,Fenglong Ma,Yao Zhou,1
10487,Jing Gao 0004,Jingrui He,1
10488,Jing Gao 0004,Yao Zhou,1
10489,Jingrui He,Yao Zhou,1
10490,Guihai Chen,Yirui Gao,1
10491,Paul Weng,Yirui Gao,1
10492,Qitian Wu,Yirui Gao,1
10493,Xiaofeng Gao,Yirui Gao,1
10494,Peter Szolovits,Wei-Hung Weng,1
10495,Peter Szolovits,Yu-An Chung,1
10496,Wei-Hung Weng,Yu-An Chung,1
10497,Dmitrii Avdiukhin,Grigory Yaroslavtsev,1
10498,Dmitrii Avdiukhin,Samson Zhou,1
10499,Dmitrii Avdiukhin,Slobodan Mitrovic,1
10500,Grigory Yaroslavtsev,Samson Zhou,1
10501,Grigory Yaroslavtsev,Slobodan Mitrovic,1
10502,Samson Zhou,Slobodan Mitrovic,1
10503,Heng Zou,Li Li,1
10504,Heng Zou,Wentao Ouyang,1
10505,Heng Zou,Xin Xing,1
10506,Heng Zou,Xiuwu Zhang,1
10507,Heng Zou,Yanlong Du,1
10508,Heng Zou,Zhaojie Liu,1
10509,Li Li,Wentao Ouyang,1
10510,Li Li,Xin Xing,1
10511,Li Li,Xiuwu Zhang,1
10512,Li Li,Yanlong Du,1
10513,Li Li,Zhaojie Liu,1
10514,Wentao Ouyang,Xin Xing,1
10515,Wentao Ouyang,Xiuwu Zhang,1
10516,Wentao Ouyang,Yanlong Du,1
10517,Wentao Ouyang,Zhaojie Liu,1
10518,Xin Xing,Xiuwu Zhang,1
10519,Xin Xing,Yanlong Du,1
10520,Xin Xing,Zhaojie Liu,1
10521,Xiuwu Zhang,Yanlong Du,1
10522,Xiuwu Zhang,Zhaojie Liu,1
10523,Yanlong Du,Zhaojie Liu,1
10524,Chenghao Liu,Huan Liu 0001,1
10525,Chenghao Liu,Jundong Li,1
10526,Chenghao Liu,Ruocheng Guo,1
10527,Huan Liu 0001,Ruocheng Guo,1
10528,Jundong Li,Ruocheng Guo,1
10529,Chi Chen,Chunxiao Xing,1
10530,Chi Chen,Jiang Bian 0002,1
10531,Chi Chen,Li Zhao 0007,1
10532,Chi Chen,Tie-Yan Liu,1
10533,Chunxiao Xing,Jiang Bian 0002,1
10534,Chunxiao Xing,Li Zhao 0007,1
10535,Chunxiao Xing,Tie-Yan Liu,1
10536,Bo Du 0001,Jia Wu 0001,1
10537,Bo Du 0001,Pinghua Xu,1
10538,Bo Du 0001,Wenbin Hu,1
10539,Jia Wu 0001,Pinghua Xu,1
10540,Jia Wu 0001,Wenbin Hu,1
10541,Pinghua Xu,Wenbin Hu,1
10542,Haojie Pan,Huan Zhao,1
10543,Haojie Pan,Qiang Yang 0001,1
10544,Haojie Pan,Vincent W. Zheng,1
10545,Haojie Pan,Wenyi Xiao,1
10546,Haojie Pan,Yangqiu Song,1
10547,Huan Zhao,Qiang Yang 0001,1
10548,Huan Zhao,Vincent W. Zheng,1
10549,Huan Zhao,Wenyi Xiao,1
10550,Qiang Yang 0001,Vincent W. Zheng,1
10551,Qiang Yang 0001,Wenyi Xiao,1
10552,Qiang Yang 0001,Yangqiu Song,1
10553,Vincent W. Zheng,Wenyi Xiao,1
10554,Vincent W. Zheng,Yangqiu Song,1
10555,Wenyi Xiao,Yangqiu Song,1
10556,Junbo Zhang,Yong Yu 0001,1
10557,Weifeng Wang,Yong Yu 0001,1
10558,Weifeng Wang,Yu Zheng 0004,1
10559,Weifeng Wang,Yuxuan Liang,1
10560,Yong Yu 0001,Yuxuan Liang,1
10561,Yuxuan Liang,Zheyi Pan,1
10562,Jiacheng Guo,Miao Fan,1
10563,Jiacheng Guo,Mingming Sun,1
10564,Jiacheng Guo,Ping Li 0001,1
10565,Jiacheng Guo,Shuai Zhu,1
10566,Jiacheng Guo,Shuo Miao,1
10567,Miao Fan,Shuai Zhu,1
10568,Miao Fan,Shuo Miao,1
10569,Mingming Sun,Shuai Zhu,1
10570,Mingming Sun,Shuo Miao,1
10571,Ping Li 0001,Shuai Zhu,1
10572,Ping Li 0001,Shuo Miao,1
10573,Shuai Zhu,Shuo Miao,1
10574,Linpeng Huang,Weiyu Cheng,1
10575,Linpeng Huang,Yanmin Zhu,1
10576,Linpeng Huang,Yanyan Shen,1
10577,Weiyu Cheng,Yanmin Zhu,1
10578,Weiyu Cheng,Yanyan Shen,1
10579,Yanmin Zhu,Yanyan Shen,1
10580,Pengyang Wang,Xiaolin Li,2
10581,Pengyang Wang,Yanjie Fu,2
10582,Pengyang Wang,Yu Zheng 0004,1
